postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SW100SZ,SW10 0SZ,SW,79.7,67.5,79.67,7,,79.6,79.6,,20,16.9,20,1,,20,20,,0,0,1,0,5,0,5,61,13,19,,70,70,
SW100TB,SW10 0TB,SW,75.9,112.9,460,,,69.5,112.9,460,17.2,17.6,36,,,15.3,17.6,36,0,0,0,0,8,1,9,322,333,,,213,251,553
SW100TD,SW10 0TD,SW,78.7,229.7,1096,,,76,229.7,844.5,19.5,20.7,49,,,14.9,20.7,44,0,0,0,0,8,2,10,216,147,,,243,195,1
SW100TF,SW10 0TF,SW,79.2,85.6,205,7.5,,91,91,,19.5,15.6,21,0.5,,16.6,16.6,,0,0,2,0,29,0,29,482,372,186,,486,486,
SW100TG,SW10 0TG,SW,79.7,179.2,1096,,13,104.1,194.3,1096,20,20.8,49,,1,20,22.6,49,0,0,0,1,10,1,11,590,545,,92,652,636,479
SW100TH,SW10 0TH,SW,74.3,74.8,79.75,,,74.7,74.7,,19.5,19,20,,,19,19,,0,0,0,0,7,0,7,409,375,,,409,409,
SW100TL,SW10 0TL,SW,78.1,94.2,331,,,88,94.2,331,19.5,16.2,36,,,15.7,16.2,36,0,0,0,0,38,1,39,450,440,,,448,450,547
SW100TN,SW10 0TN,SW,79.7,153.3,593,,12,87.8,164.1,418.3,20,21.6,39,,1,19,23.2,37,0,0,0,1,10,3,13,932,698,,286,1082,910,339
SW100TP,SW10 0TP,SW,93.3,103.5,331,8,16,99.5,118.8,331,10,14.1,36,1,1,14.5,16.3,36,0,0,1,1,11,1,12,603,590,3,70,627,648,875
SW100TQ,SW10 0TQ,SW,107,154.1,331,,,131.9,154,331,20,17.7,36,,,15.4,17.7,36,0,0,0,0,8,1,9,667,377,,,471,593,1565
SW100TR,SW10 0TR,SW,78.9,113,593,,,87.7,113,593,19.3,16.6,39,,,15.4,16.6,39,0,0,0,0,19,1,20,528,422,,,528,501,0
SW100TS,SW10 0TS,SW,79.7,91.7,331,,12,86.6,101,331,10,14,36,,1,14.3,15.5,36,0,0,0,2,16,1,17,356,181,,88,346,367,704
SW100TT,SW10 0TT,SW,79.9,109.7,460,8,10,101.4,120.3,460,19.1,15.5,36,0,1,15.9,17,36,0,0,1,1,18,1,19,573,444,605,87,535,507,0
SW100TU,SW10 0TU,SW,79.1,97.8,205,8,12,110.4,110.4,,19.3,14.6,21,1,1,16.5,16.5,,0,0,1,1,14,0,14,264,111,0,17,263,263,
SW100TX,SW10 0TX,SW,79.7,84.5,205,4,,98,98,,20,14.6,21,1,,16.8,16.8,,0,1,0,0,6,0,6,282,94,19,,326,326,
SW100TY,SW10 0TY,SW,77.1,69.5,107,7.5,,84.9,84.9,,10,9.5,19.53,1,,11.6,11.6,,0,0,2,0,8,0,8,240,186,25,,264,264,
SW100TZ,SW10 0TZ,SW,79.7,71.7,79.91,0,,78.8,78.8,,20,18.2,20,1,,20,20,,1,0,0,0,10,0,10,174,89,0,,174,174,
SW100UB,SW10 0UB,SW,107,112.1,205,10,,132.6,132.6,,10.9,12.5,21,1,,14.8,14.8,,0,0,1,0,5,0,5,594,261,0,,594,594,
SW100UG,SW10 0UG,SW,79.7,181.2,1000,1,,83,185.3,833.3,19.5,16.7,20,1,,11,9.5,0,1,0,0,0,38,6,44,329,247,0,,216,187,0
SW100UJ,SW10 0UJ,SW,79.7,109.8,593,,15.5,91.8,116,461,19.5,16.8,39,,6.8,16.1,17.4,36.8,0,0,0,4,57,4,61,340,274,,92,342,340,309
SW100UN,SW10 0UN,SW,79.7,111.4,460,,,100.5,111.4,460,18.5,16.1,36,,,15.5,16.1,36,0,0,0,0,32,1,33,438,325,,,393,411,1003
SW100UQ,SW10 0UQ,SW,78.1,166.9,1000,3.3,21,82.1,187,900,18.8,13.7,20,1,1.5,10.7,9.3,0,0,3,0,2,34,5,39,203,164,3,0,143,125,0
SW100UU,SW10 0UU,SW,78.1,222,1000,3,,80.8,229.1,1000,19.5,15.9,20,1,,12.8,10.7,0,0,1,0,0,26,5,31,276,226,2,,223,187,0
SW100UX,SW10 0UX,SW,78.9,124.4,1000,,,89.3,124.3,1000,19.5,17.5,20,,,13.3,12.8,0,0,0,0,0,25,1,26,150,43,,,114,110,0
SW100UY,SW10 0UY,SW,79.7,276.6,1000,2,,92.8,283.8,1000,20,16.8,20,1,,11.2,8.8,0,0,1,0,0,30,8,38,362,235,294,,231,183,0
SW100XA,SW10 0XA,SW,79.7,232,1000,4,18,80.7,268.8,833.3,19.8,13.7,20,1,2,11.9,8.9,0,0,1,0,1,9,3,12,305,87,0,0,237,178,0
SW100XB,SW10 0XB,SW,100,297.3,1000,5,,91.8,302.4,964.3,19.5,17.2,20,1,,10.1,7.7,0,0,0,1,0,44,14,58,202,117,0,,115,87,0
SW100XD,SW10 0XD,SW,100,257,1000,,,104.6,257,714.3,20,20,20,,,9.5,7.1,0,0,0,0,0,21,7,28,96,86,,,37,27,0
SW100XE,SW10 0XE,SW,79.7,98.6,500,2,,90.1,101.2,500,20,18.8,20,0,,8.3,8.1,0,1,0,0,0,36,1,37,185,78,0,,67,65,0
SW100XF,SW10 0XF,SW,100,172.7,1000,1.5,,98.2,186.4,833.3,20,15.2,20,0.5,,7.5,6.6,0,2,0,0,0,22,3,25,61,53,0,,25,22,0
SW109AA,SW10 9AA,SW,78.1,100.4,460,4.5,,95.9,105.5,460,20,16.8,36,1,,17.1,17.6,36,0,1,1,0,37,1,38,296,192,40,,318,309,0
SW109AD,SW10 9AD,SW,74.5,77.4,205,5,11,80.5,80.5,,11.3,14.2,21,0,10,14.7,14.7,,0,0,1,1,44,0,44,389,149,125,2,377,377,
SW109AF,SW10 9AF,SW,78.1,76,331,7,16.5,80.6,86.1,331,14.1,14.1,36,1,5,15.4,15.9,36,0,1,4,2,45,1,46,367,185,18,199,389,380,0
SW109AH,SW10 9AH,SW,70.6,56.8,79.67,6,12.5,69.4,69.4,,19.5,14.3,20,1,3,17.6,17.6,,0,2,2,2,23,0,23,364,249,153,137,405,405,
SW109AL,SW10 9AL,SW,78.1,78.3,205,7.7,,96,96,,19.5,16.1,29.98,1.3,,19.8,19.8,,0,0,3,0,12,0,12,390,291,64,,472,472,
SW109AP,SW10 9AP,SW,79.7,81.3,205,8.3,26,97.8,97.8,,10,13.7,29.33,0.8,10,16.4,16.4,,0,0,4,1,21,0,21,538,415,72,380,583,583,
SW109AQ,SW10 9AQ,SW,61.4,66.5,205,7.5,20,74.3,74.3,,10,11.8,21,1,1,13.4,13.4,,0,0,2,1,21,0,21,486,374,67,504,502,502,
SW109AR,SW10 9AR,SW,79.1,88.1,107,,,88,88,,19.5,16.4,20,,,16.5,16.5,,0,0,0,0,6,0,6,553,564,,,553,553,
SW109AS,SW10 9AS,SW,78.9,92.2,205,5,20,114.6,114.6,,17.7,13.4,21,1,3,16.6,16.6,,0,3,1,2,22,0,22,227,194,155,88,243,243,
SW109AU,SW10 9AU,SW,54.8,69.7,205,,,69.7,69.7,,10,11.7,21,,,11.8,11.8,,0,0,0,0,24,0,24,706,489,,,706,706,
SW109AW,SW10 9AW,SW,89,119,331,,15,112.3,125.1,331,19.5,19.3,43.56,,9,18.9,19.9,36,0,0,0,1,16,1,17,347,282,,170,356,358,387
SW109AX,SW10 9AX,SW,54.8,88.3,331,6,,75.9,94.1,331,10,13.2,36,1,,12.4,14.1,36,0,0,1,0,13,1,14,180,179,141,,183,183,179
SW109AZ,SW10 9AZ,SW,78.8,97.5,331,9,27,91.8,108.9,331,13.9,15.3,36,1,10,15.2,16.6,36,0,0,1,1,13,1,14,420,285,0,108,455,443,285
SW109BG,SW10 9BG,SW,79.7,97.9,331,,,90.7,97.9,331,18.9,15.3,36,,,14.7,15.3,36,0,0,0,0,32,1,33,302,284,,,251,266,726
SW109BH,SW10 9BH,SW,79.7,112.3,460,7,,93.9,116.2,395.5,19,16.4,36,1,,15.5,17,36,0,0,1,0,25,2,27,401,237,0,,370,386,584
SW109BJ,SW10 9BJ,SW,79.7,94.8,331,6,,81.6,97.7,331,19.2,15.5,36,1,,14.6,16,36,0,0,1,0,29,2,31,343,296,148,,299,294,224
SW109BL,SW10 9BL,SW,205,147.7,205,,,147.7,147.7,,21,19,21,,,19,19,,0,0,0,0,7,0,7,246,293,,,246,246,
SW109BN,SW10 9BN,SW,78.1,76.8,156.18,5.5,,81.5,81.5,,19.5,15.3,29.33,0.5,,16.3,16.3,,0,1,1,0,30,0,30,469,349,65,,480,480,
SW109BP,SW10 9BP,SW,107,99.6,205,,11,107,107,,10,13.6,29.34,,1,14.7,14.7,,0,0,0,1,12,0,12,278,285,,76,248,248,
SW109BS,SW10 9BS,SW,107,107.3,460,2,14.3,104.1,114.1,386,18.1,15.8,49.93,1,2,15.9,16.8,43,0,1,0,3,54,2,56,358,342,14,37,369,355,0
SW109BT,SW10 9BT,SW,107,117.5,327.82,4,16,123.4,128.8,328,18.9,15.5,49.95,0.5,1,16.2,17.1,50,0,2,0,2,37,1,38,375,289,4,240,331,343,766
SW109BW,SW10 9BW,SW,107,109.6,331,9,,109.1,114.3,331,10,15.4,36,1,,15.6,16.1,36,0,0,2,0,42,1,43,349,272,113,,315,327,845
SW109DA,SW10 9DA,SW,79.7,97.8,205,,14,106.2,106.2,,19.5,15.2,21,,1,16.7,16.7,,0,0,0,1,10,0,10,364,282,,0,328,328,
SW109DB,SW10 9DB,SW,78.8,94,205,,,94,94,,11.1,14.1,21,,,14.1,14.1,,0,0,0,0,15,0,15,411,177,,,356,356,
SW109DD,SW10 9DD,SW,78.9,77.7,79.91,,,77.8,77.8,,20,19.8,20,,,19.8,19.8,,0,0,0,0,8,0,8,258,163,,,226,226,
SW109DF,SW10 9DF,SW,107,138.2,460,,,114.8,138.2,395.5,19.5,17.9,36,,,16.2,17.9,36,0,0,0,0,22,2,24,404,377,,,372,370,352
SW109DG,SW10 9DG,SW,70.6,66.5,78.12,,,66.5,66.5,,19.5,18.3,19.98,,,18.3,18.3,,0,0,0,0,8,0,8,437,455,,,437,437,
SW109DH,SW10 9DH,SW,78.5,104.1,331,8,,95.9,109.8,331,15.4,15.1,36,1,,14.7,15.9,36,0,0,1,0,16,1,17,297,140,4,,261,296,854
SW109DJ,SW10 9DJ,SW,79.6,93.7,205,,,93.7,93.7,,14.8,15.1,21,,,15.1,15.1,,0,0,0,0,16,0,16,345,217,,,323,323,
SW109DL,SW10 9DL,SW,74.8,89.6,205,,16,96.3,96.3,,19.5,16.4,21,,3,17.6,17.6,,0,0,0,1,11,0,11,287,236,,643,254,254,
SW109DN,SW10 9DN,SW,79.7,100.9,205,5,,112.9,112.9,,20,14.8,21,1,,16.5,16.5,,0,0,1,0,8,0,8,500,318,0,,438,438,
SW109DQ,SW10 9DQ,SW,107,144.4,460,,,105.7,144.3,395.5,17.4,17.9,36,,,15.1,17.9,36,0,0,0,0,13,2,15,484,419,,,438,452,542
SW109DR,SW10 9DR,SW,78.1,104.4,331,9,,103,111.5,331,10,14.4,36,1,,14.6,15.4,36,0,0,2,0,26,1,27,358,286,29,,342,343,376
SW109DS,SW10 9DS,SW,80.7,139.1,331,5,,76.5,161.3,331,16.3,18.4,36,1,,14,21.3,36,0,0,1,0,4,2,6,249,260,0,,234,208,155
SW109DT,SW10 9DT,SW,76.8,59.8,107,4.5,29,74,74,,10,11.9,20,0.5,10,14.5,14.5,,1,0,1,1,10,0,10,240,121,14,34,234,234,
SW109DU,SW10 9DU,SW,93.3,138.6,1096,3,,99.2,143,778,14.6,16,49,1,,14.7,16.5,42.5,0,1,0,0,29,2,31,307,196,83,,277,285,390
SW109DW,SW10 9DW,SW,78.1,72.4,107,4,,79.3,79.3,,19.5,14.5,20,1,,15.9,15.9,,0,1,0,0,10,0,10,273,249,107,,290,290,
SW109DZ,SW10 9DZ,SW,79.7,72.5,156.17,8,12,83.9,83.9,,20,16.3,29.31,1,1,19.1,19.1,,0,0,1,1,11,0,11,285,196,20,0,309,309,
SW109EA,SW10 9EA,SW,79.7,80.4,158.73,,,80.4,80.4,,19.8,18,30,,,18,18,,0,0,0,0,10,0,10,431,364,,,431,431,
SW109ED,SW10 9ED,SW,78.1,91,331,5.8,,93.9,100.3,331,19.5,14.7,36,1,,15.6,16.2,36,0,2,2,0,36,1,37,321,257,80,,318,321,439
SW109EE,SW10 9EE,SW,79.8,122.2,331,,,92.4,122.3,331,18.1,18.1,36,,,15.6,18.1,36,0,0,0,0,7,1,8,388,484,,,436,388,57
SW109EF,SW10 9EF,SW,78.7,92.8,205,4,14,107.1,107.1,,10,13.3,21,1,6,15.2,15.2,,1,1,1,1,24,0,24,462,185,71,638,465,465,
SW109EG,SW10 9EG,SW,79.7,111.2,331,,,95.5,111.2,331,18,16.2,36,,,14.7,16.1,36,0,0,0,0,14,1,15,266,166,,,215,213,184
SW109EL,SW10 9EL,SW,79.7,82.6,107,,,82.6,82.6,,10,10,20,,,10,10,,0,0,0,0,5,0,5,151,68,,,121,121,
SW109EN,SW10 9EN,SW,71.8,71.2,79.91,,,71.2,71.2,,19.5,19.7,20,,,19.7,19.7,,0,0,0,0,6,0,6,471,245,,,471,471,
SW109EP,SW10 9EP,SW,78.2,72,107,,,72,72,,14.7,14.8,20,,,14.8,14.8,,0,0,0,0,6,0,6,514,529,,,515,515,
SW109EQ,SW10 9EQ,SW,107,107.4,331,,25,105.5,112.7,331,10,15.1,36,,7.5,14.9,15.6,36,0,0,0,2,30,1,31,442,349,,23,403,398,249
SW109ET,SW10 9ET,SW,73.7,63.2,79.67,,,63.2,63.2,,19.5,17.5,20,,,17.5,17.5,,0,0,0,0,10,0,10,793,415,,,793,793,
SW109EU,SW10 9EU,SW,107,172.3,460,,,134.6,172.4,374,20,19.4,36,,,16.3,19.4,36,0,0,0,0,16,3,19,434,238,,,367,366,360
SW109EW,SW10 9EW,SW,74.9,77.7,205,7,,79.6,79.6,,19.5,16.6,21,1,,17,17,,0,0,1,0,36,0,36,489,502,8,,462,462,
SW109EX,SW10 9EX,SW,77.7,92,205,8.5,29,102,102,,10,13.7,21,1,10,15,15,,0,0,2,1,23,0,23,329,288,2,1451,294,294,
SW109EY,SW10 9EY,SW,79.7,148.7,460,,,96.8,148.7,460,20,21.6,36,,,19.3,21.7,36,0,0,0,0,6,1,7,359,313,,,362,359,341
SW109FW,SW10 9FW,SW,78.7,125.5,593,5,,82.9,137,461.3,20,18.2,39,1,,16.9,19.8,37,0,1,1,0,18,3,21,328,187,11,,342,327,235
SW109HA,SW10 9HA,SW,73.5,91.7,331,,23,80.9,95.6,331,19.5,17.5,36,,10,16.8,17.9,36,0,0,0,1,16,1,17,418,302,,97,403,413,570
SW109HB,SW10 9HB,SW,79.7,154.6,1096,,,95.8,154.6,1096,19.5,19.1,49,,,17.3,19.1,49,0,0,0,0,16,1,17,308,275,,,289,272,0
SW109HD,SW10 9HD,SW,74.3,105.9,331,3,,96.5,113.3,331,10,14.9,36,1,,14.4,15.9,36,0,1,0,0,13,1,14,476,263,49,,490,506,717
SW109HE,SW10 9HE,SW,79.4,94.8,205,6.5,23,105.1,105.1,,19.5,16.6,29.96,1,6,18.3,18.3,,0,1,1,1,24,0,24,307,275,150,560,297,297,
SW109HF,SW10 9HF,SW,77.3,85.5,460,6.3,18.3,82.3,101.3,395.5,11.6,13.9,36,1,3.3,15.1,16.4,36,0,1,3,3,31,2,33,217,160,168,165,210,208,174
SW109HG,SW10 9HG,SW,93.4,117.5,331,6,11,102.6,131.2,331,14.8,15.8,36,1,1,15.1,17.8,36,0,0,1,1,14,2,16,277,271,19,169,284,300,412
SW109HH,SW10 9HH,SW,78.1,80.3,205,6,,83.2,83.2,,19.5,16,29.29,1,,16.5,16.5,,0,0,1,0,26,0,26,349,202,20,,362,362,
SW109HJ,SW10 9HJ,SW,72,125.2,1096,4,20,106.3,164.1,713.5,10,13.1,49,0.8,8,13.8,16.6,42.5,1,3,1,2,19,2,21,416,337,91,142,466,461,407
SW109HN,SW10 9HN,SW,205,224.5,460,,,139,224.5,395.5,21,25.7,36,,,20.5,25.7,36,0,0,0,0,4,2,6,690,485,,,785,575,155
SW109HP,SW10 9HP,SW,54.8,62,107,,,62,62,,10,13.4,20,,,13.4,13.4,,0,0,0,0,10,0,10,350,194,,,350,350,
SW109HQ,SW10 9HQ,SW,93.3,143.5,1096,5,,101.9,150.4,586.8,12.5,18.1,49.94,1,,16.7,19,39.3,0,1,1,0,36,4,40,343,307,43,,320,324,363
SW109HR,SW10 9HR,SW,78.1,185.4,1096,3,,81.3,208.1,1096,19.2,17.6,49,1,,15.4,19.6,49,0,1,0,0,7,1,8,361,368,55,,405,354,0
SW109HT,SW10 9HT,SW,93.3,166.3,593,,,94,166.3,527.5,19.5,19.2,39,,,15.4,19.3,38.3,0,0,0,0,20,4,24,391,223,,,328,326,318
SW109HU,SW10 9HU,SW,66.7,60.4,78.12,,18,67.5,67.5,,19.5,18,20,,7,19.8,19.8,,0,0,0,1,6,0,6,286,262,,77,321,321,
SW109HW,SW10 9HW,SW,70.1,65.1,77.92,,,65.1,65.1,,19.8,17.6,20,,,17.6,17.6,,0,0,0,0,11,0,11,274,114,,,274,274,
SW109HX,SW10 9HX,SW,53.7,51.9,79.67,8,,62.8,62.8,,19.5,14.1,20,1,,17.5,17.5,,0,0,1,0,4,0,4,464,105,4,,580,580,
SW109HY,SW10 9HY,SW,79.8,111.8,205,,,111.8,111.8,,20,17.9,21,,,17.9,17.9,,0,0,0,0,14,0,14,846,61,,,846,846,
SW109HZ,SW10 9HZ,SW,78.1,77.2,107,,,77.3,77.3,,10,14.2,20,,,14.1,14.1,,0,0,0,0,7,0,7,224,235,,,192,192,
SW109JA,SW10 9JA,SW,107,151.3,331,,,106.5,151.4,331,20,19.4,36,,,15.3,19.4,36,0,0,0,0,4,1,5,312,351,,,198,312,768
SW109JD,SW10 9JD,SW,59.8,63.8,107,,,63.8,63.8,,17.7,15,20,,,15,15,,0,0,0,0,9,0,9,356,250,,,356,356,
SW109JE,SW10 9JE,SW,107,136.4,460,,,95.9,136.3,460,10,14.7,36,,,12,14.7,36,0,0,0,0,8,1,9,234,220,,,210,234,431
SW109JG,SW10 9JG,SW,79.7,130.7,331,,,112.5,130.8,331,20,19.9,36,,,18.5,19.9,36,0,0,0,0,11,1,12,514,341,,,326,342,526
SW109JH,SW10 9JH,SW,76.3,105.2,331,,26,96.6,109.6,331,19.5,16.2,36,,8,15.5,16.6,36,0,0,0,1,17,1,18,291,271,,301,241,290,1125
SW109JJ,SW10 9JJ,SW,107,141.5,460,8,,121.7,144.7,363.3,19.5,18.2,45.11,1,,16.7,18.6,36,0,0,1,0,38,4,42,406,280,0,,359,377,550
SW109JP,SW10 9JP,SW,107,132.2,1096,6.7,12,99.2,142.8,509.2,19.1,16.6,49.94,1,1,15.2,18,41.4,0,0,3,1,42,5,47,373,341,172,59,347,353,400
SW109JQ,SW10 9JQ,SW,107,138.2,331,,,119.9,138.2,331,20,17.1,36,,,15.3,17.1,36,0,0,0,0,21,2,23,448,501,,,360,370,479
SW109JR,SW10 9JR,SW,107,185.7,1096,7.7,11,118.9,198.6,517.5,20,20.8,49.96,1.3,1,17.7,22.2,40.2,0,0,3,1,44,11,55,246,178,78,286,219,200,128
SW109JT,SW10 9JT,SW,74,77.5,189.52,,,77.5,77.5,,20,18,29.99,,,18.1,18.1,,0,0,0,0,15,0,15,427,217,,,370,370,
SW109JU,SW10 9JU,SW,78.1,92.3,209.63,,,92.4,92.4,,19.5,18.4,36.42,,,18.4,18.4,,0,0,0,0,17,0,17,398,188,,,375,375,
SW109JX,SW10 9JX,SW,107,162.8,593,5,21,127.8,169.4,439.8,20,18.1,39,1,1,16.1,18.9,37,0,1,0,1,39,6,45,272,198,0,36,240,235,200
SW109JY,SW10 9JY,SW,107,128,593,6,,113.1,141.8,428.8,17.7,15.8,39,1,,15.5,17.5,36.8,0,1,4,0,40,4,44,287,218,68,,280,280,279
SW109JZ,SW10 9JZ,SW,79.7,135.6,1096,3,,96.4,138.5,483.4,19.7,19.1,49.91,1,,16.8,19.5,41.4,0,1,0,0,41,5,46,365,331,49,,296,348,774
SW109LA,SW10 9LA,SW,79.7,106.9,205,,,106.9,106.9,,20,20.7,30,,,20.7,20.7,,0,0,0,0,14,0,14,274,248,,,255,255,
SW109LE,SW10 9LE,SW,107,114.2,331,,,87.1,114.2,331,10,15.1,36,,,12.5,15.1,36,0,0,0,0,8,1,9,269,223,,,197,239,576
SW109LF,SW10 9LF,SW,79.7,85.2,107,,,85.2,85.2,,19.8,16,20,,,16,16,,0,0,0,0,10,0,10,599,488,,,599,599,
SW109LG,SW10 9LG,SW,107,151.6,331,,,129.3,151.7,331,20,17.9,36,,,15.6,17.9,36,0,0,0,0,8,1,9,279,89,,,122,217,980
SW109LH,SW10 9LH,SW,79.7,91.7,205,,,91.7,91.7,,20,18.7,21,,,18.7,18.7,,0,0,0,0,7,0,7,617,625,,,529,529,
SW109LJ,SW10 9LJ,SW,107,187.7,593,,,126.1,187.7,526.5,20,23.4,49.92,,,20.9,23.5,37.5,0,0,0,0,11,2,13,307,224,,,335,283,1
SW109LL,SW10 9LL,SW,79.7,91.5,205,2,,100.4,100.4,,20,17.4,30.01,0,,19.1,19.1,,0,1,0,0,10,0,10,266,153,0,,239,239,
SW109LN,SW10 9LN,SW,156.1,166,331,,,138.5,166,331,30,29,37.84,,,27.8,29,36,0,0,0,0,6,1,7,1003,962,,,646,860,2146
SW109LP,SW10 9LP,SW,181.9,174.3,331,,,138.5,174.4,330,21,25.8,49.91,,,22.4,25.8,40.7,0,0,0,0,13,3,16,411,273,,,367,386,465
SW109LQ,SW10 9LQ,SW,79.7,90.6,205,,,90.6,90.6,,18.6,16.1,21,,,16.1,16.1,,0,0,0,0,9,0,9,186,79,,,165,165,
SW109LR,SW10 9LR,SW,107,250.1,1096,,,109.2,250.1,1096,20,21.4,49,,,16.8,21.4,49,0,0,0,0,6,1,7,478,292,,,479,410,0
SW109LS,SW10 9LS,SW,93.3,286.4,1096,,,89.3,286.4,779,20,25.2,49,,,18,25.2,43.3,0,0,0,0,10,4,14,577,574,,,514,453,303
SW109LW,SW10 9LW,SW,79.9,86.1,159.98,4,,106.8,106.8,,20,16.2,30.03,1,,20,20,,0,1,0,0,4,0,4,189,203,47,,177,177,
SW109NA,SW10 9NA,SW,77.2,77.1,79.91,,,77,77,,20,19.7,20,,,19.7,19.7,,0,0,0,0,6,0,6,426,309,,,355,355,
SW109NB,SW10 9NB,SW,39.8,48.1,79.67,5,25,55.9,55.9,,11.5,11.9,20,0.5,11,13.6,13.6,,1,0,1,1,14,0,14,375,143,0,0,429,429,
SW109NE,SW10 9NE,SW,63.2,63.6,205,8,,68.6,68.6,,19.5,15.8,21,1,,17.1,17.1,,0,0,2,0,22,0,22,397,205,1,,397,397,
SW109NF,SW10 9NF,SW,70.6,70.8,205,10,,73.4,73.4,,19.5,16.9,21,1,,17.6,17.6,,0,0,1,0,24,0,24,519,313,0,,520,520,
SW109NJ,SW10 9NJ,SW,77,105,593,4,,91.3,114.5,462,19.5,16.3,39,0.7,,16.5,17.8,37.5,1,1,1,0,30,2,32,328,192,1,,317,317,323
SW109NN,SW10 9NN,SW,78.6,81,331,,,69.6,81,331,19.5,16.3,36,,,15.4,16.3,36,0,0,0,0,22,1,23,425,304,,,371,388,753
SW109NP,SW10 9NP,SW,67.5,93.9,460,,,74.6,93.9,460,16.2,15.7,36,,,14.6,15.7,36,0,0,0,0,19,1,20,211,148,,,187,211,665
SW109NQ,SW10 9NQ,SW,79.7,106.3,205,,,106.3,106.3,,19.5,17.2,21,,,17.2,17.2,,0,0,0,0,18,0,18,221,203,,,209,209,
SW109NR,SW10 9NR,SW,79.2,121.7,593,,,85,121.8,526.5,20,19.8,39,,,18.1,19.8,37.5,0,0,0,0,22,2,24,444,351,,,459,425,54
SW109NW,SW10 9NW,SW,77,91,205,,,91,91,,20,18,21,,,18,18,,0,0,0,0,6,0,6,91,9,,,91,91,
SW109NY,SW10 9NY,SW,107,124.8,331,6,15,93.9,132.2,331,19.5,17.2,36,1,1,14.9,18.3,36,0,0,1,1,26,5,31,291,169,27,147,287,286,280
SW109NZ,SW10 9NZ,SW,75.6,78,205,,19.7,86,86,,18.9,14.3,21,,2.3,15.9,15.9,,0,0,0,3,22,0,22,379,263,,115,363,363,
SW109PA,SW10 9PA,SW,76.3,86.7,331,7,12,79.8,89.8,331,17.6,15.3,36,0,1,15.1,15.9,36,0,0,1,1,48,2,50,347,215,12,0,355,353,308
SW109PB,SW10 9PB,SW,77.9,127.5,593,,20.5,85.9,137.1,461.3,19.5,17.9,39,,5.5,16.2,19,37,0,0,0,2,19,3,22,215,189,,129,169,203,420
SW109PD,SW10 9PD,SW,77.6,98.4,331,,25,82.1,101.2,331,19.5,16,36,,6,14.8,16.4,36,0,0,0,1,24,2,26,227,194,,7,235,226,126
SW109PE,SW10 9PE,SW,77.3,88.6,205,,15,94.7,94.7,,19.2,15.1,21,,1,16.3,16.3,,0,0,0,2,24,0,24,393,215,,199,409,409,
SW109PF,SW10 9PF,SW,57.3,131.5,460,,,65.5,131.5,395.5,13.9,17.5,36,,,12.9,17.5,36,0,0,0,0,8,2,10,329,114,,,346,329,259
SW109PJ,SW10 9PJ,SW,65.6,106.5,460,7,,64,120.6,460,15,15.9,36,1,,15,18,36,0,0,1,0,6,1,7,336,179,10,,292,335,589
SW109PN,SW10 9PN,SW,51.9,49.1,78.12,8,,59.4,59.4,,13.4,12.8,20,1,,15.8,15.8,,0,0,2,0,8,0,8,308,135,172,,342,342,
SW109PT,SW10 9PT,SW,39.8,38.1,79.91,4,,67.3,67.3,,2.8,8.5,20,1,,14.9,14.9,,2,1,3,0,7,0,7,245,176,110,,360,360,
SW109PZ,SW10 9PZ,SW,78.9,100.4,460,8,13,91.1,124.6,460,20,17.1,36,1,1,20,21.5,36,0,0,1,2,10,1,11,303,107,0,107,373,339,0
SW109QD,SW10 9QD,SW,67.3,58.9,107,5.7,20.2,78.6,78.6,,10,10.8,20,0.7,2.2,14.8,14.8,,0,1,2,5,18,0,18,239,89,10,86,293,293,
SW109QE,SW10 9QE,SW,79.7,126.7,593,6,17.5,103.5,141.1,504.3,19.5,16.2,39,1,1,16.2,18.1,37,0,0,2,2,29,3,32,306,212,33,8,305,294,193
SW109QF,SW10 9QF,SW,79.9,176.5,593,,,100.8,176.5,593,19.5,19.9,39,,,16.5,19.9,39,0,0,0,0,11,2,13,188,123,,,171,144,0
