postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
E175FS,E17 5FS,E,100,281,1000,,,98.9,281,900,19.4,19.4,19.53,,,2.3,1.8,0,0,0,0,0,17,5,22,1210,1210,,,142,110,0
E175FT,E17 5FT,E,77.5,122.4,1000,,17,82.8,140,700,19.5,14.2,20,,1.2,10.5,9.5,0,0,0,0,9,49,5,54,747,689,,625,450,408,0
E175FU,E17 5FU,E,100,168.5,1000,,16.6,108.7,178.9,750,19.5,14.7,20,,1.2,5.1,4.5,0,0,0,0,5,65,8,73,715,537,,447,219,195,0
E175FW,E17 5FW,E,40,46.4,79.67,,19,62.1,62.1,,10,10.2,20,,1.3,15.4,15.4,,0,0,0,4,7,0,7,527,527,,345,631,631,
E175FX,E17 5FX,E,51.9,78,205,,11,91.4,91.4,,9.9,10.3,21,,1,12.2,12.2,,0,0,0,1,5,0,5,1823,886,,933,2002,2002,
E175HA,E17 5HA,E,107,114.7,460,9,13.5,127.3,165.6,395.5,10,12,36,1,1,14.4,17.5,36,0,0,1,6,12,2,14,569,434,25,384,631,687,1025
E175HB,E17 5HB,E,107,162.8,1096,6.5,15,110.5,196.3,689.5,10,17.7,115,0.5,1,14.9,21.4,59,0,0,2,4,23,4,27,529,364,124,477,428,508,972
E175HD,E17 5HD,E,107,141.2,593,,17,105.1,166.8,454.7,10,15,75,,1.1,11.9,17.9,45.8,0,0,0,7,28,6,34,367,341,,476,336,301,138
E175HE,E17 5HE,E,48,46.3,74.71,,21,56.4,56.4,,12.4,12.2,20,,5.5,14.8,14.8,,0,0,0,2,5,0,5,351,418,,493,295,295,
E175HF,E17 5HF,E,40,58.4,160,,,58.4,58.4,,10,13.9,30,,,13.9,13.9,,0,0,0,0,7,0,7,529,504,,,529,529,
E175HG,E17 5HG,E,107,138.2,593,,28,88.8,143,504.3,10.6,16.7,39,,10,13.9,17,37,0,0,0,1,20,3,23,867,778,,776,862,796,352
E175HH,E17 5HH,E,107,125.3,593,7,12.9,138.6,182.3,435.8,10,12.5,39,0.8,1,15,18.3,37.2,1,0,4,12,29,5,34,711,549,619,958,468,470,480
E175HJ,E17 5HJ,E,80,148.5,593,,11,107.9,153.8,505.7,19.5,19,39,,1,17.3,19.7,38,0,0,0,1,23,3,26,1071,806,,1288,994,898,166
E175HL,E17 5HL,E,107,163.8,593,,17.4,151.4,233.1,461.6,10,15.1,39,,1.1,16.1,21.7,37.2,0,0,0,9,14,5,19,589,344,,583,385,499,817
E175HN,E17 5HN,E,107,151.6,593,7,18.6,129.8,196.4,386.6,15,17.9,50,1,1.3,17.6,23.5,40.4,0,0,1,8,20,7,27,714,646,540,556,584,688,984
E175HP,E17 5HP,E,107,109.9,331,,16.3,119.5,131.9,331,10,11.6,36,,1,12.7,14.1,36,0,0,0,4,16,1,17,374,295,,249,284,360,1582
E175HR,E17 5HR,E,205,156.2,331,,20,172.5,195.1,331,21,18,36,,1,20.7,22.9,36,0,0,0,2,6,1,7,616,655,,565,627,631,655
E175HS,E17 5HS,E,80,94.8,331,7,17.9,122.3,133.9,331,10,11.5,36,1,1.1,15.5,16.7,36,0,0,1,8,17,1,18,756,466,64,784,562,741,3774
E175HT,E17 5HT,E,107,108.5,331,,16.8,128,141,330.5,10,13.2,50,,1.1,15.8,17.5,43,0,0,0,11,29,2,31,510,380,,408,543,514,85
E175HU,E17 5HU,E,133.5,173.5,593,,,115.8,173.5,462,20.5,20.6,39,,,17.3,20.7,37.5,0,0,0,0,10,2,12,559,412,,,586,513,149
E175HW,E17 5HW,E,160,161.7,331,,17,156.8,185.8,331,21,18.4,36,,1,18.4,21.3,36,0,0,0,1,5,1,6,864,698,,363,790,804,873
E175HX,E17 5HX,E,80,98.1,331,,17.9,115.7,151.6,331,10,10.9,36,,1.1,13.7,17.4,36,0,0,0,8,10,2,12,593,322,,471,641,674,841
E175HY,E17 5HY,E,107,140.4,593,,23.7,129.2,152.9,461.5,10,17.9,50,,4,17.5,19.4,44.5,0,0,0,3,26,2,28,565,446,,412,579,561,328
E175HZ,E17 5HZ,E,107,195.8,1000,6,19.5,115,236.4,661.5,19.5,20.9,115,1,1,16.2,25.3,57.3,0,1,1,2,14,4,18,785,539,84,1529,728,737,768
E175JA,E17 5JA,E,107,140.6,550,5,13,112.6,173.7,417.8,10,17.7,75,0.7,1,15.1,21.9,49.3,1,0,2,2,16,4,20,595,667,110,350,544,573,692
E175JB,E17 5JB,E,156,173,593,,11.5,159.1,213.4,593,20.5,16.5,39,,1,17.7,20.4,39,0,0,0,2,7,1,8,499,431,,316,552,483,0
E175JF,E17 5JF,E,71.4,83.1,460,,21,69.1,89.6,460,15,14.9,36,,5.5,14.8,15.9,36,0,0,0,2,18,1,19,380,235,,420,307,356,1242
E175JJ,E17 5JJ,E,48.8,45.8,74.84,8,14.3,55.3,55.3,,11.8,10.5,16.79,1,1,13.2,13.2,,0,0,1,3,14,0,14,556,293,136,273,647,647,
E175JN,E17 5JN,E,91.7,97,205,,25,140,140,,10,13,21,,7.3,16.4,16.4,,0,0,0,3,5,0,5,795,571,,532,952,952,
E175JR,E17 5JR,E,55,82,331,5.3,14.7,124.3,148.5,330.5,10,9.8,50,0.8,1,14.9,18.2,43,2,0,4,10,15,2,17,590,468,126,583,722,689,439
E175JT,E17 5JT,E,80,124.4,1000,6.5,14.4,120.7,185.7,553.7,10,14.9,115,1,1.1,15.8,22.5,60.3,0,1,1,9,17,3,20,649,535,302,600,689,706,800
E175JU,E17 5JU,E,107,169.2,593,,17,109.2,176.4,462,10,15.9,39,,1,11.6,16.6,37.5,0,0,0,1,17,4,21,662,599,,122,626,562,287
E175JX,E17 5JX,E,80,124.4,1096,8,14.8,97.4,183.6,586,10,11.6,49,1,1,12.3,17.2,40.3,0,0,3,6,14,3,17,492,302,118,655,406,414,451
E175JY,E17 5JY,E,107,141.1,331,7,12.7,138.9,177.4,331,10,15.3,36,1,1.2,15.1,19.2,36,0,0,1,6,20,5,25,512,307,161,474,507,494,445
E175JZ,E17 5JZ,E,107,122.7,593,10,13.4,127.9,149.4,526.5,10,11.8,39,1,1.1,13.1,14.4,37.5,0,0,1,8,35,2,37,482,351,155,269,485,459,0
E175LA,E17 5LA,E,107,111.9,331,6.3,14.4,124.9,141.5,330.7,10,11.7,50,1,1.1,12.6,14.8,40.7,0,1,2,8,34,3,37,376,332,79,432,331,327,289
E175LB,E17 5LB,E,107,127.5,593,,15.5,118.2,147,383.2,10,13.3,50,,1.1,12.5,15.4,39.4,0,0,0,8,41,5,46,399,304,,420,291,318,532
E175LD,E17 5LD,E,107,111.9,331,,14.2,131.8,136.9,331,10,12.1,36,,0.9,14.4,14.9,36,0,0,0,10,38,1,39,390,311,,381,367,372,588
E175LE,E17 5LE,E,107,123.3,550,6.7,14,111.4,142.8,400.4,10,14.6,75,1,1,13.3,16.9,46.6,0,0,3,5,41,5,46,289,227,51,133,285,290,332
E175LF,E17 5LF,E,107,132.4,593,,15.1,113.2,154.9,439.8,10,14.4,39,,1,14,17,37,0,0,0,9,41,6,47,424,352,,490,360,339,196
E175LG,E17 5LG,E,107,101.5,331,,16.6,117.5,139.5,330.7,10,11.3,50,,1.1,13.1,15.9,40.7,0,0,0,13,26,3,29,504,381,,422,476,472,435
E175LH,E17 5LH,E,107,123.8,331,,17,106.2,154.4,331,10,12.7,36,,1,10.5,16,36,0,0,0,4,11,3,14,611,529,,696,548,586,728
E175LL,E17 5LL,E,107,100.5,205,,19,116.8,116.8,,10,9.4,21,,1,11.1,11.1,,0,0,0,2,10,0,10,778,598,,1496,479,479,
E175LN,E17 5LN,E,107,119.4,593,5.7,12.6,116.4,144.8,383.4,10,14.3,39,1,1,15.1,17.4,36.6,0,1,2,8,42,5,47,523,425,6,447,438,480,834
E175LP,E17 5LP,E,80,115.4,1000,7.5,14.7,116.7,171.6,665,10,14.5,115,1,1.1,15.2,21.9,82.5,0,0,2,9,18,2,20,634,461,215,477,631,747,1791
E175LQ,E17 5LQ,E,107,202,1000,3,16,134.2,241.3,501.4,20,21.1,115,1,1,15.9,25.3,48.1,0,1,0,4,17,7,24,428,372,0,353,451,405,292
E175LR,E17 5LR,E,107,119.3,331,,15.8,129.7,148.9,331,10,12.4,36,,1.2,13.4,15.6,36,0,0,0,6,19,2,21,525,377,,903,318,367,831
E175LS,E17 5LS,E,107,87.2,205,,16.3,115.6,115.6,,10,8.3,21,,1,11.2,11.2,,0,0,0,4,10,0,10,640,634,,616,585,585,
E175LT,E17 5LT,E,17.9,53.4,205,8,15.7,121.3,121.3,,1.2,5.1,21,1,1,12,12,,0,0,2,3,3,0,3,332,296,390,111,515,515,
E175LU,E17 5LU,E,107,106.6,593,,16.9,127.6,166.4,593,10,9.6,39,,1.1,13,15.2,39,0,0,0,8,11,1,12,683,585,,583,694,636,0
E175LW,E17 5LW,E,160,160.3,460,,18,142.9,174.6,460,21,16.9,36,,1,16.6,18.5,36,0,0,0,1,9,1,10,801,497,,1559,437,565,1716
E175LX,E17 5LX,E,20.5,85.4,331,6,17.3,129.4,179.7,330.5,1.2,10.4,50,1,1,16.6,23.2,43,0,0,1,21,12,4,16,595,467,415,614,354,469,812
E175NA,E17 5NA,E,17.7,17.5,21.22,,17.5,,,,1.1,1.1,1.28,,1.1,,,,0,0,0,22,0,0,0,620,490,,620,,,
E175NB,E17 5NB,E,37.4,67,160,,17.1,116.9,116.9,,5.6,12.4,30,,1.1,23.8,23.8,,0,0,0,8,8,0,8,656,667,,328,903,903,
E175ND,E17 5ND,E,107,94.2,205,9.5,18.7,143.8,143.8,,10,9.1,21,1,1,14.1,14.1,,0,0,2,3,8,0,8,673,743,597,1206,325,325,
E175NE,E17 5NE,E,17.6,31.8,55,,16.3,55,55,,1.2,4.7,10,,1,10,10,,0,0,0,3,2,0,2,496,566,,563,395,395,
E175NH,E17 5NH,E,107,133.5,331,2,19.5,133.1,172.7,331,10,14.4,36,1,1.3,14.5,18.8,36,0,1,0,4,12,3,15,661,512,156,747,502,628,1133
E175NJ,E17 5NJ,E,107,162,1096,5,18.4,128.7,221.9,656.7,10,14.8,115,0.5,1.1,13.7,20.4,51.8,0,1,1,12,28,6,34,729,498,256,673,573,647,996
E175NL,E17 5NL,E,107,107.3,460,,15.7,133.5,150.7,460,10,11.5,36,,1.1,15.3,16.4,36,0,0,0,9,18,1,19,420,297,,445,357,342,62
E175NN,E17 5NN,E,107,103.4,331,5,14.4,127.3,146.7,330.5,10,11.2,50,1,1,13.3,16.1,43,1,0,1,8,19,2,21,652,403,265,731,410,535,1720
E175NP,E17 5NP,E,107,114.7,331,,17,110.8,146.3,330.6,10,13.4,50,,1.1,12.7,17.3,41.6,0,0,0,10,26,5,31,510,458,,383,512,551,752
E175NS,E17 5NS,E,80,147,593,8,12,86.1,162.2,428.8,19.5,18.5,39,1,1,15.7,20.4,36.8,0,0,1,1,14,4,18,716,751,519,603,693,694,696
E175NT,E17 5NT,E,78.1,254.6,1096,,,114.5,254.7,1096,20,22.2,49,,,17.7,22.1,49,0,0,0,0,6,1,7,690,745,,,690,591,0
E175NU,E17 5NU,E,107,117,460,7,14.5,114.5,143.3,460,10,13.2,36,1,1,14.5,16.3,36,0,0,1,2,11,1,12,509,451,473,471,355,476,1808
E175NX,E17 5NX,E,107,140.7,593,,,86.8,140.7,396.5,13.4,17.3,39,,,13.2,17.3,36.8,0,0,0,0,19,4,23,686,503,,,458,597,1257
E175NY,E17 5NY,E,107,118.7,331,0,17,126.1,138.9,331,10,13.3,36,0,1,14.3,15.6,36,1,0,0,2,15,1,16,696,638,1,587,757,710,0
E175NZ,E17 5NZ,E,107,171.6,1096,,17,141,227.8,1096,10,13.1,49,,1,14.4,17.5,49,0,0,0,4,10,1,11,1028,839,,1229,845,768,0
E175PA,E17 5PA,E,72.3,76.1,331,4,13,81.5,90.8,331,10,11.5,36,1,1,13,13.9,36,0,2,0,4,26,1,27,591,272,51,113,684,702,1172
E175PB,E17 5PB,E,107,129.6,331,,,114.2,129.6,331,11,15.8,36,,,14.2,15.8,36,0,0,0,0,13,1,14,417,315,,,321,298,0
E175PD,E17 5PD,E,74.6,128.6,331,,11,80.8,143.4,331,17.7,18.5,36,,1,15.5,20.6,36,0,0,0,1,6,2,8,623,671,,1011,630,575,410
E175PE,E17 5PE,E,75.9,143.6,593,,13,93,154.5,462,20,18.3,39,,1,16.2,19.8,37.5,0,0,0,1,10,2,12,439,415,,645,419,349,0
E175PG,E17 5PG,E,107,138.2,593,8,19,107.3,153.1,409.2,10,16,39,1,6,13.9,17.3,36.6,0,0,1,3,28,5,33,699,650,407,209,658,689,860
E175PH,E17 5PH,E,58.8,75.4,205,,24,80.5,80.5,,10,11.2,21,,6,11.7,11.7,,0,0,0,1,10,0,10,610,534,,362,635,635,
E175PJ,E17 5PJ,E,79.5,117.2,593,,23.1,99,148.6,396.5,9.6,12.8,39,,5.1,11.2,15.4,36.8,0,0,0,8,20,4,24,534,374,,710,482,431,173
E175PL,E17 5PL,E,107,164.3,1096,7,,109.3,168.3,502.2,15.4,17.8,49,1,,14.6,18.2,38.7,0,0,1,0,34,6,40,700,534,237,,655,607,338
E175PN,E17 5PN,E,78.6,93.6,460,8.5,19,85.5,102.2,395.5,10,14.7,36,1,4.5,14.9,16.1,36,0,0,2,2,35,2,37,599,410,583,858,559,537,154
E175PP,E17 5PP,E,107,109.7,331,7,25,106,128.5,331,10,13,36,1,10,12.1,14.5,36,0,0,1,1,9,1,10,728,506,256,442,756,731,503
E175PQ,E17 5PQ,E,66.1,91.1,460,7,19.5,92.3,107.6,460,10,11.5,36,0.7,6,12.3,13.3,36,0,0,3,2,23,1,24,634,432,232,236,663,638,67
E175PR,E17 5PR,E,78.1,104.3,331,,10.5,102.6,111.7,331,19.5,15.6,36,,1,16,16.8,36,0,0,0,2,24,1,25,766,702,,595,771,779,991
E175PS,E17 5PS,E,93.3,132.4,593,8.7,,97.7,141.4,396.2,19.4,17.7,39,1,,15.9,18.9,36.5,0,0,3,0,35,6,41,765,679,266,,676,746,1153
E175PT,E17 5PT,E,78.9,104.3,331,,,90.9,104.3,331,18.8,16.4,36,,,15.2,16.4,36,0,0,0,0,17,1,18,1041,800,,,938,925,707
E175PU,E17 5PU,E,78.1,141.9,593,7,13,107,164.6,548.7,18.4,16.3,39,1,1,16.1,18.9,38,0,0,1,3,20,3,23,601,451,4,659,604,541,125
E175PW,E17 5PW,E,78.1,105.6,331,8.5,,89.1,116.7,331,10,15.1,36,1,,14.3,16.8,36,0,0,4,0,31,4,35,789,678,243,,775,761,650
E175PX,E17 5PX,E,30.6,64.4,331,8.5,22.7,86.3,105.1,331,7.2,8.5,36,0.5,4.9,10.5,12.5,36,0,0,2,10,12,1,13,446,318,270,211,415,586,2630
E175PY,E17 5PY,E,107,90.4,593,5.3,,135.9,149.8,593,10,8.7,39,0.9,,13.3,14.1,39,0,10,13,0,32,1,33,488,349,344,,545,529,0
E175PZ,E17 5PZ,E,18.3,67.6,205,9,15.6,130.5,130.5,,2.3,6.9,21,1.5,2,12.8,12.8,,0,0,2,5,6,0,6,141,52,12,245,27,27,
E175QA,E17 5QA,E,39.1,92.8,331,8,26.3,103.8,129.1,331,9.8,11.1,36,0.7,6.5,11.6,14.3,36,0,0,3,6,16,2,18,550,460,194,659,474,450,261
E175QB,E17 5QB,E,49,58.1,107,5,,75.8,75.8,,9.7,7.3,10,1,,9.5,9.5,,0,1,1,0,6,0,6,422,441,167,,507,507,
E175QE,E17 5QE,E,46,130,593,6,23,98.4,189.5,428.8,9.8,13.6,39,1.4,6.3,11.6,18.6,36.8,1,2,4,8,21,8,29,595,438,217,304,763,664,407
E175QF,E17 5QF,E,26.2,39.4,107,,26,107,107,,6.2,6.8,10,,6.2,10,10,,0,0,0,5,1,0,1,278,240,,212,611,611,
E175QG,E17 5QG,E,107,126.1,460,6.2,19,159.3,195.1,374,10,13,36,1.4,4,15.9,19.2,36,0,1,4,6,15,3,18,510,293,192,493,566,576,623
E175QH,E17 5QH,E,107,149.5,593,5.7,15.3,101.1,191.3,461.6,10,13.5,39,1,4,10,16.8,37.2,0,1,2,3,15,5,20,802,640,154,998,859,790,582
E175QJ,E17 5QJ,E,9.7,36.5,77.98,6.3,,76.7,76.7,,1,9,20,0.8,,20,20,,1,0,3,0,3,0,3,245,309,127,,402,402,
E175QQ,E17 5QQ,E,107,73.7,205,,14,123.3,123.3,,10,7.4,21,,2.2,11.8,11.8,,0,0,0,5,6,0,6,396,217,,555,263,263,
E175QR,E17 5QR,E,107,128.5,460,7.5,10.5,130.9,157.4,352,10,15.4,50,1.1,1,15.6,18.9,43,0,2,8,2,44,6,50,375,329,357,207,337,333,300
E175QS,E17 5QS,E,107,154.7,331,,11,133.7,166.6,331,10,16.6,36,,1,14.3,17.9,36,0,0,0,1,10,2,12,283,262,,15,231,259,394
E175QT,E17 5QT,E,133.5,243.1,1000,7.5,12,142.5,301.4,651,20.5,26.9,115,1,0.5,17.6,33.4,68.2,0,0,2,2,11,5,16,564,433,184,224,407,514,749
E175QX,E17 5QX,E,107,155.7,550,4.5,,116,180.8,505,10,18.2,75,0.5,,14.2,21.1,55.5,0,1,1,0,10,2,12,603,620,447,,570,579,624
E175QY,E17 5QY,E,93.5,95.5,460,7.6,12.3,110.7,133.4,395.5,10,10.6,36,1,1,13,14.8,36,0,2,5,4,23,2,25,617,336,235,587,423,705,3948
E175RA,E17 5RA,E,107,136.7,1000,7,13.1,130.4,179.2,464,10,15,115,1,1.1,14.7,19.8,49.2,0,0,2,12,35,6,41,452,382,165,424,387,419,607
E175RE,E17 5RE,E,107,161.6,1000,7.7,11.8,145,216.4,573.5,10,16.9,115,1,1,17,22.6,50.7,0,1,6,6,30,6,36,559,402,208,245,589,555,383
E175RG,E17 5RG,E,49,74.6,460,6.8,12.8,118.4,132.6,460,9.6,8.4,36,0.8,1,14.1,15,36,1,2,13,5,23,1,24,439,342,312,559,426,408,0
E175RH,E17 5RH,E,107,124.7,331,7.3,12.1,132.1,159.7,331,10,13.6,36,1,1,14.5,17.5,36,0,0,4,7,31,5,36,444,332,545,379,394,420,586
E175RJ,E17 5RJ,E,107,124.4,1000,10,14.1,112.2,161.3,553.7,10,14.2,115,1,1.1,12.5,18.6,67,0,0,1,8,24,3,27,489,464,345,507,369,363,308
E175RL,E17 5RL,E,107,88.1,205,,10.5,139.7,139.7,,10,8.6,21,,1,13.7,13.7,,0,0,0,2,3,0,3,422,232,,212,422,422,
E175RN,E17 5RN,E,107,166.8,1096,10,15.6,114.7,217.4,669.4,10,15.4,115,1,1,12.4,20.1,54.4,0,0,1,8,22,5,27,427,342,924,373,388,393,417
E175RQ,E17 5RQ,E,107,119.8,550,6.3,12.7,121.2,174,367.3,10,13.3,75,0.7,1,12.5,19.4,44.8,0,1,2,11,22,6,28,544,404,86,286,446,578,1061
E175RR,E17 5RR,E,107,123.9,331,10,12.7,140.9,170.9,331,10,13,36,1,1,14.7,18.1,36,0,0,1,7,16,3,19,425,313,4,376,350,421,796
E175RS,E17 5RS,E,107,118,593,7,13.8,129,170.6,461.3,10,11.1,39,1,1.1,13.1,16.1,37,0,1,1,10,21,3,24,485,448,574,414,476,468,407
E175RT,E17 5RT,E,107,96.5,160,,15.5,109,109,,10,10.8,30,,1,12.3,12.3,,0,0,0,2,13,0,13,583,442,,291,628,628,
E175RU,E17 5RU,E,107,143.3,1096,7,14.5,126.7,186.5,620,10,14.6,49,1,1,16.2,19.1,40,0,0,1,10,29,4,33,549,529,44,577,518,473,142
E175RW,E17 5RW,E,107,96.4,460,7,14.5,129,141.7,460,10,10.1,36,1,1.1,14.1,14.9,36,0,1,3,10,25,1,26,487,366,356,484,475,470,368
E175RX,E17 5RX,E,107,144,460,,11,131.5,197.2,460,10,12.7,36,,1,12.8,17.4,36,0,0,0,2,4,1,5,284,187,,44,384,380,363
E175RY,E17 5RY,E,107,116.8,331,7.8,12.6,134.5,139.1,331,10,13.2,36,1,1,15.3,15.8,36,0,1,3,5,42,1,43,474,434,99,468,466,465,415
E175RZ,E17 5RZ,E,107,169.6,1000,10,14,121,185.3,442.5,10,18.7,115,1,1,13.3,20.5,49.2,0,0,1,2,24,6,30,523,500,131,271,484,536,742
E175SA,E17 5SA,E,8.8,19.3,107,7.9,11,107,107,,1.1,2,10,1,1,10,10,,0,0,7,1,1,0,1,371,353,335,370,627,627,
E175SB,E17 5SB,E,9.7,10.7,17.69,8.5,13.7,,,,0.9,0.9,1.17,1,1,,,,0,0,4,3,0,0,0,443,449,278,515,,,
E175SP,E17 5SP,E,79.7,109.3,460,,11,98.3,122.4,460,10,13.7,36,,1,13.9,15.4,36,0,0,0,2,14,1,15,486,236,,102,538,537,533
E175SR,E17 5SR,E,78.8,84.1,205,7,11,109.2,109.2,,14.8,12.7,21,1,1,16.7,16.7,,0,0,1,1,6,0,6,530,387,509,105,605,605,
E175SS,E17 5SS,E,107,209.8,593,,,114,209.8,593,20,21.6,39,,,17.3,21.6,39,0,0,0,0,4,1,5,439,515,,,548,439,3
E175ST,E17 5ST,E,76.4,85.7,205,9,,93.4,93.4,,16,14.3,21,1,,15.7,15.7,,0,0,1,0,10,0,10,425,251,74,,418,418,
E175SU,E17 5SU,E,93.3,100.6,331,9.5,11,92.4,111.5,331,10,13.6,36,0.5,1,13.4,15.2,36,0,0,2,1,23,2,25,606,446,101,239,577,588,710
E175SW,E17 5SW,E,65.9,63.3,205,6.5,10.5,73.3,73.3,,16.9,14.1,21,1,1,16.5,16.5,,0,1,1,2,22,0,22,894,536,72,462,1008,1008,
E175SX,E17 5SX,E,76.6,90.1,205,8,10,113.1,113.1,,10,11,21,1,1,13.9,13.9,,0,0,1,1,7,0,7,451,423,464,794,401,401,
E175SY,E17 5SY,E,58.1,89.8,331,9,11,73.6,116.5,331,10,11.2,36,1,1,10.4,14.7,36,0,0,1,1,5,1,6,393,355,20,144,382,497,1069
E175SZ,E17 5SZ,E,78.1,116.3,593,8.5,10,97.5,125.8,418.3,19.5,16.3,39,1,1,15.7,17.6,37,0,0,2,1,31,3,34,734,605,370,542,736,718,529
E175YA,E17 5YA,E,55,58.8,160,2,18.4,95.7,95.7,,10,11.2,30,1,1,20,20,,0,1,0,5,7,0,7,682,459,234,586,814,814,
E175YB,E17 5YB,E,19,61.7,330,5,16.1,88.3,136.6,330,1.3,10.5,50,1,1.1,19.5,25.6,50,0,0,1,7,4,1,5,533,493,20,463,806,733,442
E175YD,E17 5YD,E,21.7,146,1000,7,20,98.3,325,665,1.3,19.4,115,1,1.2,20,45,82.5,0,0,1,6,3,2,5,1042,652,205,553,1115,1796,2817
E175YE,E17 5YE,E,47.5,83.4,330,,19.5,65,131.3,330,10,14.1,50,,1.2,15,23.8,50,0,0,0,6,6,2,8,665,529,,583,402,727,1704
E175YF,E17 5YF,E,18.9,41.6,160,,15.7,100,100,,1.2,7.7,30,,1.2,22.5,22.5,,0,0,0,9,4,0,4,971,925,,1085,715,715,
E175YG,E17 5YG,E,55,149.9,1000,,17.3,86,238.3,1000,10,21,115,,1.3,18,34.2,115,0,0,0,4,5,1,6,1110,1064,,1006,1203,1179,1061
E175YH,E17 5YH,E,80,88.9,330,,17,108,128.2,330,20,16.8,50,,1,23,25.5,50,0,0,0,6,10,1,11,1034,1039,,960,1100,1075,821
E176AA,E17 6AA,E,107,98.2,460,7.5,11.9,125.7,161.2,374,10,9.5,36,1,1,12.2,15.6,36,0,1,5,9,18,3,21,526,429,168,602,471,495,640
E176AD,E17 6AD,E,107,178.2,1096,6.8,12.3,127.7,236.6,522.3,10,15,49,1,1,12.4,19.8,39.3,0,0,6,4,21,8,29,483,433,276,275,389,421,504
E176AE,E17 6AE,E,107,158.5,593,8.3,,135.3,192.9,442.2,10,16.8,75,1,,15.7,20.5,41,0,0,11,0,39,9,48,452,365,290,,434,404,273
E176AF,E17 6AF,E,107,158.2,1000,8.5,11.9,133.2,195,442,10,18.8,115,1,1.1,16.4,23.3,50.8,0,0,2,8,32,8,40,508,431,126,340,502,535,665
E176AG,E17 6AG,E,107,188.9,1096,7,,125,233,719,10,18.4,115,1.1,,15.7,22.6,53.5,0,2,6,0,27,6,33,384,332,153,,394,382,325
E176AH,E17 6AH,E,107,204.5,1096,7.5,11,137.8,256.9,648.1,10,18.3,115,1,1,14.7,23,50.4,1,0,5,2,23,7,30,685,564,406,888,496,522,606
E176AJ,E17 6AJ,E,107,157,1000,8.2,,116.8,183.5,490.4,10,17.9,115,1,,13.6,20.9,54.6,0,0,5,0,23,5,28,583,414,707,,383,498,1027
E176AN,E17 6AN,E,107,152.3,593,7.3,11.3,136.3,210.9,424.3,10,15.5,39,0.9,1,16.1,21.4,36.9,0,1,7,3,20,7,27,410,343,290,300,397,397,398
E176AP,E17 6AP,E,9.8,72,1096,7.7,12.6,93.8,205.1,1096,1.1,6,49,1,1,12.5,16.6,49,0,1,13,5,8,1,9,575,368,408,1106,516,476,160
E176AQ,E17 6AQ,E,107,173,1096,9,10.5,125.4,197.6,721.5,10,16,115,1,1,12.1,18.2,62.5,0,0,1,4,29,4,33,453,385,159,194,387,466,1035
E176AR,E17 6AR,E,59,82.6,205,8.3,11,156,156,,5.6,8.3,21,1,1,15.5,15.5,,0,0,3,1,4,0,4,389,387,141,554,533,533,
E176AS,E17 6AS,E,107,158.8,1096,7.3,12.2,123.4,201.6,575.2,10,15.6,115,1,1,13.6,19.8,49.2,0,1,5,9,43,9,52,555,376,328,754,533,494,305
E176AW,E17 6AW,E,107,148.1,1000,9,11,119.2,190.7,490.6,10,16.1,115,1,1,13.3,20.7,51.8,0,0,4,4,21,5,26,491,402,673,290,289,400,863
E176AX,E17 6AX,E,107,92.1,205,7.6,13,135.2,135.2,,10,9.1,21,0.8,0.8,13.5,13.5,,0,1,4,5,19,0,19,644,527,646,882,547,547,
E176AY,E17 6AY,E,107,102.8,331,8,13.2,128,143.1,331,10,11.3,36,1,1.1,14.3,15.9,36,0,0,2,10,25,2,27,422,331,418,338,389,360,0
E176AZ,E17 6AZ,E,107,131.3,1000,9,13.8,116.6,154.4,796.5,10,14,115,1,1,13,16.6,77,0,0,2,5,34,2,36,278,210,32,316,259,248,60
E176BA,E17 6BA,E,107,96,205,5,13,128.1,128.1,,10,10.4,21,1,1,14,14,,0,0,1,2,8,0,8,580,407,120,984,537,537,
E176BB,E17 6BB,E,107,151.5,1096,8,12.3,112.1,218.8,779,10,11.7,49,1,1,11.8,16.8,43.3,0,0,3,9,21,4,25,414,293,246,369,398,334,0
