postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
NW65DF,NW6 5DF,NW,19,17.8,21.47,3,18.2,,,,1.1,1.1,1.35,0,1.1,,,,0,1,0,35,0,0,0,720,479,71,738,,,
NW65DG,NW6 5DG,NW,61.5,67,205,6,14.3,84.9,84.9,,10,11.4,21,0.3,1,14.8,14.8,,0,1,2,4,22,0,22,400,220,195,332,404,404,
NW65DQ,NW6 5DQ,NW,19.8,18.5,22.46,10,18.9,,,,1.1,1.1,1.26,1,1.1,,,,0,0,1,24,0,0,0,620,557,776,614,,,
NW65DR,NW6 5DR,NW,76.5,257.4,1000,2,,100.9,277.1,864.3,19.5,17.4,39,1,,15.2,14.7,13,0,1,0,0,10,3,13,505,444,305,,475,365,0
NW65DU,NW6 5DU,NW,77.8,75.5,205,,14.7,88.6,88.6,,19.5,13.6,21,,1,16.4,16.4,,0,0,0,3,14,0,14,584,582,,55,698,698,
NW65DX,NW6 5DX,NW,71.1,88.1,331,6,11.5,79.8,95.5,331,19.5,16.3,36,1,1,16.5,17.8,36,0,0,1,2,30,2,32,900,682,112,735,767,935,3450
NW65DY,NW6 5DY,NW,68.3,106.2,331,,21.5,100,123.1,331,17.8,16.3,36,,3.8,16.9,18.8,36,0,0,0,4,18,2,20,792,675,,364,902,838,261
NW65EE,NW6 5EE,NW,22.6,20,24.38,10,21,,,,1.2,1.1,1.28,1,1.1,,,,0,0,1,11,0,0,0,442,304,6,481,,,
NW65EF,NW6 5EF,NW,16.2,23.9,74.39,7,17.2,74,74,,1.2,3.3,16.99,1,1.2,17,17,,0,0,1,5,1,0,1,625,440,497,574,383,383,
NW65EG,NW6 5EG,NW,40,48.7,79.67,2,23,59.7,59.7,,14,12.4,20,0,1,16.3,16.3,,1,0,0,2,9,0,9,685,526,59,234,854,854,
NW65EH,NW6 5EH,NW,19,21.3,74.59,9,18.6,75,75,,1.2,2.2,20,0,1.1,20,20,,0,0,1,15,1,0,1,625,455,4,637,1067,1067,
NW65EJ,NW6 5EJ,NW,45.6,210.5,1000,7.5,13,52.3,265.3,833.3,10,10.9,20,2,1,14.3,10.4,0,0,0,2,1,8,3,11,478,361,1180,177,341,248,0
NW65EL,NW6 5EL,NW,22.7,30.3,79.76,7,21,62.7,62.7,,1.2,4.6,20,1,1.1,13.3,13.3,,0,0,1,8,3,0,3,538,465,0,552,321,321,
NW65EN,NW6 5EN,NW,54.7,73.9,500,,21,63,102.7,500,10,9.5,20,,1.2,12.6,11.5,0,0,0,0,6,10,1,11,952,630,,619,961,874,0
NW65EP,NW6 5EP,NW,63.5,120.6,1000,,21.3,67,160.3,1000,14.5,11.9,20,,1.3,15.4,13.9,0,0,0,0,4,9,1,10,928,962,,960,812,730,0
NW65ER,NW6 5ER,NW,74.1,125.3,500,,15,72.6,143.8,500,18,15.3,19.53,,1,18,15,0,0,0,0,1,5,1,6,1564,644,,120,1853,1544,0
NW65EX,NW6 5EX,NW,59.8,51.2,78.12,,19.3,60.8,60.8,,19,13.5,20,,1.3,17.2,17.2,,0,0,0,3,10,0,10,1209,1000,,534,1411,1411,
NW65EY,NW6 5EY,NW,53.5,44.7,79.66,10,19.5,66,66,,10,9,20,1,1,15,15,,0,0,1,2,4,0,4,379,218,218,47,586,586,
NW65EZ,NW6 5EZ,NW,57.7,70.3,150,9,,78,78,,19.8,15.1,20,1,,11.3,11.3,,0,0,1,0,8,0,8,585,686,368,,393,393,
NW65FA,NW6 5FA,NW,51.2,114.9,1000,8,16.5,60.5,151,875,11,11.6,20,0.5,1.4,15.4,13.7,0,0,0,2,11,32,4,36,633,526,248,504,622,553,0
NW65FE,NW6 5FE,NW,39.1,37.6,47.09,,20,42,42,,6.9,6.1,8.14,,1,7.3,7.3,,0,0,0,1,4,0,4,429,539,,539,401,401,
NW65FG,NW6 5FG,NW,55.5,48.4,71.89,,19,58.2,58.2,,10.3,11.3,20,,1,14.7,14.7,,0,0,0,3,9,0,9,868,593,,327,1048,1048,
NW65FH,NW6 5FH,NW,54.8,54.5,150,7,19.3,63.5,63.5,,16.2,13.1,20,1,1,15.1,15.1,,0,0,1,3,17,0,17,919,604,187,330,1013,1013,
NW65FJ,NW6 5FJ,NW,45,200.5,1000,,24,44.8,235.8,1000,16.7,14.9,20,,17,14.5,11.6,0,0,0,0,1,4,1,5,170,152,,16,208,167,0
NW65FL,NW6 5FL,NW,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,34,34,366,284,,,,334,334
NW65FN,NW6 5FN,NW,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,32,32,325,237,,,,254,254
NW65FP,NW6 5FP,NW,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,8,8,259,287,,,,195,195
NW65FQ,NW6 5FQ,NW,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,43,43,321,282,,,,261,261
NW65FR,NW6 5FR,NW,72.5,67.6,78.16,,17,71.5,71.5,,20,17.8,20,,1,19.1,19.1,,0,0,0,1,13,0,13,465,376,,324,476,476,
NW65FS,NW6 5FS,NW,69.1,207.4,1000,,,85.2,207.4,777.8,19.5,17.4,20,,,7.5,6.1,0,0,0,0,0,42,9,51,725,732,,,311,256,0
NW65FT,NW6 5FT,NW,54.6,110.7,1000,2,11,69.6,118.2,750,16.9,15.1,20,1,1,11.5,10.7,0,0,1,0,1,26,2,28,763,580,1,689,561,521,0
NW65FU,NW6 5FU,NW,80,103.1,330,,,84.2,103.1,330,20,20.8,50,,,16.7,19.2,50,0,0,0,0,12,1,13,346,277,,,351,346,277
NW65FY,NW6 5FY,NW,55,80.6,160,,,80.6,80.6,,10,16.7,30,,,16.7,16.7,,0,0,0,0,9,0,9,492,282,,,492,492,
NW65FZ,NW6 5FZ,NW,160,227,550,,,85,227,440,30,35,75,,,16.7,35,62.5,0,0,0,0,3,2,5,337,311,,,306,337,383
NW65HG,NW6 5HG,NW,78.1,77.7,331,10,15.6,85.1,98.7,331,10,12.4,36,1,1,15,16.2,36,0,0,1,5,17,1,18,856,330,13,155,1090,1098,1235
NW65HH,NW6 5HH,NW,16.9,16.1,21.91,7,16.6,,,,1.1,1.1,1.23,1,1.1,,,,0,0,1,20,0,0,0,964,766,309,948,,,
NW65HL,NW6 5HL,NW,50,49.7,107,,17.7,73.8,73.8,,5.5,8.3,19.53,,1,11.8,11.8,,0,0,0,3,4,0,4,611,409,,572,334,334,
NW65HN,NW6 5HN,NW,72.6,123.5,1000,,16,77.4,148.4,1000,10,12.5,20,,1,15.3,14.2,0,0,0,0,3,12,1,13,875,516,,501,968,894,0
NW65HP,NW6 5HP,NW,22.8,21.2,24.38,9,21.7,,,,1.2,1.1,1.35,1,1.1,,,,0,0,1,22,0,0,0,610,304,174,603,,,
NW65HQ,NW6 5HQ,NW,107,122.1,593,,19.8,156,216.5,418.3,10,11.2,39,,1.2,15.5,20.5,37,0,0,0,12,10,3,13,563,458,,436,461,595,1041
NW65HR,NW6 5HR,NW,23,24.4,79.76,5,22.3,80,80,,1.2,2.1,20,0,1.2,20,20,,0,0,1,17,1,0,1,504,359,141,525,0,0,
NW65HT,NW6 5HT,NW,107,121.8,331,,21.4,128.8,157.6,331,10,12.6,36,,1,13.6,16.8,36,0,0,0,5,12,2,14,561,371,,723,330,463,1262
NW65HU,NW6 5HU,NW,107,149.5,593,,21.6,119,176.1,462,10,13.2,39,,1,11.4,15.8,37.5,0,0,0,5,20,4,24,442,253,,147,400,449,693
NW65HW,NW6 5HW,NW,74.2,104.6,331,,,82,104.6,331,10,15.7,36,,,13.7,15.7,36,0,0,0,0,10,1,11,465,434,,,465,423,0
NW65HY,NW6 5HY,NW,107,124.9,331,,23.3,107,163,331,10,12.3,36,,1.3,10,16.5,36,0,0,0,3,6,2,8,579,577,,510,419,461,588
NW65JA,NW6 5JA,NW,79.5,107.9,593,,21,121.3,170,462,10,9.8,39,,1.2,12.3,15.9,37.5,0,0,0,10,12,2,14,413,339,,410,415,415,416
NW65JD,NW6 5JD,NW,107,112.9,593,,24,107,176.4,593,10,8.7,39,,1.2,10,14.1,39,0,0,0,5,6,1,7,426,297,,417,433,371,0
NW65JG,NW6 5JG,NW,31.1,31.5,39.88,,23.7,39.3,39.3,,3.3,4.8,10,,1.3,8.3,8.3,,0,0,0,3,3,0,3,104,26,,77,132,132,
NW65JH,NW6 5JH,NW,50.8,48,78.12,,18,59.9,59.9,,11.9,12,20,,3,15.7,15.7,,0,0,0,4,10,0,10,519,285,,219,639,639,
NW65JP,NW6 5JP,NW,21,113.9,331,7,18,205,236.5,331,1.3,11.6,36,1,1,21,24.8,36,0,0,1,4,3,1,4,150,144,1,64,268,272,285
NW65JS,NW6 5JS,NW,100,130.9,1000,7,20.8,118.8,170.6,1000,1.2,1.1,1.25,1,1.2,0,0,0,0,0,1,5,16,1,17,893,320,0,714,0,0,0
NW65JT,NW6 5JT,NW,100,174.6,1000,7,19.7,114.3,211.8,666.7,1.1,1,1.17,1,1,0,0,0,0,0,1,3,14,3,17,263,150,150,213,0,0,0
NW65JU,NW6 5JU,NW,23.4,37.7,79.74,4,21.2,61,61,,1.2,7.9,20,1,1.2,16,16,,0,1,0,5,5,0,5,392,287,167,387,364,364,
NW65LA,NW6 5LA,NW,53.3,51.1,79.67,6,22.4,62,62,,12,11.7,20,1,1.2,15.5,15.5,,0,0,1,9,28,0,28,437,252,10,270,506,506,
NW65LB,NW6 5LB,NW,23.1,40.7,78.11,,19,64.4,64.4,,10,8.3,19.36,,2.4,14.7,14.7,,0,0,0,12,11,0,11,531,463,,490,577,577,
NW65LD,NW6 5LD,NW,22.5,33,69.45,7,19.3,48,48,,5.6,6.2,19.53,1,1.4,11.3,11.3,,0,0,1,20,20,0,20,433,205,180,538,341,341,
NW65LG,NW6 5LG,NW,34.2,30.2,54.93,9,18.4,40,40,,7.1,5.1,10,1,1.4,8,8,,0,0,1,18,24,0,24,499,312,428,242,696,696,
NW65LH,NW6 5LH,NW,55,77.2,205,,20,82.5,82.5,,10.8,13.3,21,,1,12,12,,0,0,0,1,11,0,11,224,210,,56,178,178,
NW65LR,NW6 5LR,NW,78.1,85.9,107,,,86,86,,10,14.2,20,,,14.1,14.1,,0,0,0,0,7,0,7,1043,1245,,,1043,1043,
NW65LS,NW6 5LS,NW,71.5,83.9,331,,22.3,83.9,94.6,331,19.5,15.9,36,,6.3,16.8,17.6,36,0,0,0,4,22,1,23,806,744,,763,734,744,962
NW65ND,NW6 5ND,NW,79.9,139.1,593,,17,107.9,152,526.5,19.5,16.6,39,,1,16,18.3,37.5,0,0,0,2,17,2,19,685,435,,83,496,640,1860
NW65NE,NW6 5NE,NW,78.4,89,205,,22,92.6,92.6,,14.8,14.6,21,,1,15.3,15.3,,0,0,0,1,19,0,19,272,163,,30,256,256,
NW65NJ,NW6 5NJ,NW,107,138.7,460,,21.5,131.5,156.8,460,10,12.8,36,,1,12.8,14.5,36,0,0,0,2,12,1,13,475,437,,662,341,373,766
NW65NL,NW6 5NL,NW,107,167.7,331,,,121,167.7,331,10,17,36,,,11.6,17,36,0,0,0,0,7,2,9,530,457,,,411,530,947
NW65NN,NW6 5NN,NW,107,103.3,205,6,22,132.2,132.2,,10,10.5,21,0,1,13.7,13.7,,0,0,1,2,9,0,9,567,545,300,442,625,625,
NW65NP,NW6 5NP,NW,107,143,460,6,21.7,142.6,181.5,395.5,10,13.5,36,1,1,14,17.4,36,0,0,1,3,11,2,13,356,293,42,409,272,259,188
NW65NR,NW6 5NR,NW,107,90.9,205,,21.5,128.7,128.7,,10,8.5,21,,1,12.5,12.5,,0,0,0,6,11,0,11,546,526,,663,433,433,
NW65NS,NW6 5NS,NW,107,93.9,205,6,16,111.8,111.8,,10,8.9,21,0,1,10.7,10.7,,0,0,1,3,18,0,18,414,253,0,591,315,315,
NW65NT,NW6 5NT,NW,107,110.3,331,,19.2,117.4,123.7,331,10,10.9,36,,1.2,11.6,12.3,36,0,0,0,5,33,1,34,416,256,,249,370,392,1126
NW65NU,NW6 5NU,NW,107,127.7,593,,18,123.3,190.4,593,10,10.3,39,,1,11.8,15.7,39,0,0,0,4,6,1,7,448,426,,403,478,409,1
NW65NY,NW6 5NY,NW,107,164.2,460,,23,146.2,187.8,395.5,10,15.6,36,,1,14.4,18,36,0,0,0,2,10,2,12,612,455,,938,358,456,948
NW65PA,NW6 5PA,NW,107,72.8,107,1,18.8,107,107,,10,6.6,10,1,1,10,10,,1,0,0,5,10,0,10,614,318,75,1009,287,287,
NW65PB,NW6 5PB,NW,21.8,24.9,78.81,2,21.1,79,79,,1.2,3,20,1,1.1,20,20,,1,0,0,8,1,0,1,104,71,8,120,72,72,
NW65PD,NW6 5PD,NW,20.5,17.5,22.8,7,19.3,,,,1.1,1.1,1.25,1,1.2,,,,0,0,1,6,0,0,0,511,248,248,555,,,
NW65PP,NW6 5PP,NW,35.9,47.9,205,,14.5,77.7,77.7,,9.8,8.5,21,,1,15.2,15.2,,0,0,0,8,9,0,9,441,276,,327,444,444,
NW65PS,NW6 5PS,NW,49.3,46.1,75.03,8,14.2,52.6,52.6,,13.3,12.9,20,1,1,15.2,15.2,,0,0,1,5,30,0,30,365,325,0,191,382,382,
NW65PT,NW6 5PT,NW,41.4,41.7,71.74,9,23,44.2,44.2,,10.4,11.1,20,1,1,12.1,12.1,,0,0,1,1,20,0,20,351,308,995,0,301,301,
NW65PU,NW6 5PU,NW,39.9,36.4,79.76,7.7,17.3,45.2,45.2,,10,9.8,20,1,3.6,12.6,12.6,,0,0,3,13,38,0,38,560,425,248,587,561,561,
NW65PW,NW6 5PW,NW,65.4,80.1,331,3,16,92.6,103,331,10,12.7,36,0,1.7,15.7,16.6,36,0,1,0,7,22,1,23,640,540,694,669,539,601,1968
NW65PX,NW6 5PX,NW,19.5,30.9,66.45,,16.8,47.8,47.8,,1.3,6.8,19.53,,1.2,13.6,13.6,,0,0,0,6,5,0,5,503,313,,386,441,441,
NW65PZ,NW6 5PZ,NW,15,13.8,16,3,15.1,,,,1,0.9,1.18,0,1,,,,0,1,0,8,0,0,0,437,404,0,437,,,
NW65QD,NW6 5QD,NW,34.6,53,107,,17,62,62,,6.8,6.9,10,,4,7.6,7.6,,0,0,0,2,8,0,8,135,71,,58,155,155,
NW65QN,NW6 5QN,NW,65,72,205,,19.5,83.7,83.7,,11.5,12.2,21,,1,14.7,14.7,,0,0,0,2,9,0,9,701,657,,756,689,689,
NW65QP,NW6 5QP,NW,68.8,135.4,1096,,,84.9,135.4,1096,19.5,17.9,49,,,16.3,17.9,49,0,0,0,0,19,1,20,661,536,,,591,562,0
NW65QS,NW6 5QS,NW,66.3,55.9,107,,21,73.3,73.3,,15,12.9,20,,5.7,16.5,16.5,,0,0,0,3,6,0,6,436,344,,366,471,471,
NW65QT,NW6 5QT,NW,68.9,82.5,593,7,18.4,79.1,101.6,462,10,12.8,39,1,1.8,14.8,16.1,37.5,0,0,1,9,32,2,34,431,329,10,200,475,454,112
NW65QU,NW6 5QU,NW,40,49.5,107,5,15.4,69.1,69.1,,10,8.7,20,0,1,13,13,,0,1,0,5,11,0,11,553,397,618,309,659,659,
NW65QW,NW6 5QW,NW,54.9,51.3,73.14,,17.3,56.6,56.6,,15.4,13.1,20,,1.7,14.9,14.9,,0,0,0,3,19,0,19,686,582,,416,729,729,
NW65QX,NW6 5QX,NW,61,68.8,331,,20.5,69.9,80.4,331,10,13.3,36,,1,15.4,16.2,36,0,0,0,6,24,1,25,464,216,,387,445,445,443
NW65QY,NW6 5QY,NW,23.4,39.7,79.76,,19.8,66.3,66.3,,1.1,7.7,20,,1,16.7,16.7,,0,0,0,4,3,0,3,159,64,,101,236,236,
NW65SB,NW6 5SB,NW,54.8,48.5,80,8,21,74.4,74.4,,10,10.7,20,1,2,18.6,18.6,,0,0,1,7,9,0,9,185,81,35,174,211,211,
NW65SD,NW6 5SD,NW,39.2,38.7,73.54,,16,54,54,,5,7.7,19.88,,1,12.3,12.3,,0,0,0,2,3,0,3,101,59,,47,138,138,
NW65SG,NW6 5SG,NW,60.8,158.8,1000,,19,72.4,196.1,1000,10,12.2,20,,1.3,13.7,11.9,0,0,0,0,4,13,2,15,579,516,,494,516,447,0
NW65SL,NW6 5SL,NW,79.3,94.1,331,6,21.1,101,115.8,331,17.8,13.8,36,0,1.1,16.3,17.5,36,0,0,1,8,29,2,31,461,431,359,370,446,473,868
NW65SR,NW6 5SR,NW,18.6,21.1,49.15,6,17.9,39,39,,1.2,2.9,11.03,0.5,1.8,7.8,7.8,,0,1,1,13,4,0,4,804,693,261,947,610,610,
NW65SX,NW6 5SX,NW,46.8,137.8,1000,8,16,89.7,162.5,1000,10,9.9,21,1,1.8,10.9,10,0,0,0,1,4,23,2,25,514,396,202,409,501,461,0
NW65TA,NW6 5TA,NW,55.5,80.5,205,,19.5,90.7,90.7,,10,11.8,21,,1.3,11.7,11.7,,0,0,0,4,24,0,24,457,372,,294,389,389,
NW65TB,NW6 5TB,NW,39.9,64.8,205,9,18.5,89,89,,10,9.4,21,1,1.3,13.6,13.6,,0,0,1,4,10,0,10,465,284,340,325,487,487,
NW65TE,NW6 5TE,NW,59.4,154.8,1000,,17.4,65.8,178.5,610.3,13.8,13.5,36,,1,14.3,13.8,12,0,0,0,5,23,6,29,589,428,,373,622,525,154
NW65TW,NW6 5TW,NW,79.8,144.1,460,,22,81,154.3,374,19.5,19.1,36,,1,15.4,20.6,36,0,0,0,1,9,3,12,908,848,,381,664,876,1512
NW65UA,NW6 5UA,NW,20.1,23.3,48.82,,19.6,49,49,,1,1.9,9.26,,0.9,9,9,,0,0,0,7,1,0,1,324,75,,48,1608,1608,
NW65UB,NW6 5UB,NW,107,122.1,205,,22,131.2,131.2,,10,13.3,21,,1,14.5,14.5,,0,0,0,1,11,0,11,501,528,,570,404,404,
NW65UD,NW6 5UD,NW,107,178.1,593,,,100.7,178.1,526.5,20,19.7,39,,,15.8,19.7,37.5,0,0,0,0,9,2,11,463,268,,,340,421,788
NW65UG,NW6 5UG,NW,107,106.2,205,8,23,111.5,111.5,,10,12.6,21,1,1,13.3,13.3,,0,0,1,1,34,0,34,603,522,57,1978,561,561,
NW65UR,NW6 5UR,NW,79.5,92.8,331,,20.8,111.8,151.6,331,7.5,8.9,36,,1.1,10.7,15.3,36,0,0,0,9,9,2,11,535,421,,676,365,370,394
NW65UT,NW6 5UT,NW,107,135.8,331,9,22.5,148,161.1,331,10,13.5,36,1,1.5,14.7,16.2,36,0,0,1,2,13,1,14,502,539,112,797,521,488,60
NW65UU,NW6 5UU,NW,58.2,50.2,79.66,,20.5,67.1,67.1,,17,12.4,20,,3.5,17.4,17.4,,0,0,0,4,7,0,7,483,414,,476,486,486,
NW65UX,NW6 5UX,NW,78,78,107,,23,84.1,84.1,,10,12,20,,1,13.2,13.2,,0,0,0,1,9,0,9,317,278,,341,315,315,
NW65UY,NW6 5UY,NW,79.3,74.9,79.76,,,74.8,74.8,,20,20,20,,,20,20,,0,0,0,0,11,0,11,422,331,,,422,422,
NW65UZ,NW6 5UZ,NW,71.8,62,79.91,,16,65.8,65.8,,20,15.2,20,,1,16.4,16.4,,0,0,0,1,12,0,12,569,473,,470,577,577,
NW65YL,NW6 5YL,NW,77.4,107,460,7,21.3,87.1,128.1,374,10,14.5,36,1,6.3,13.4,16.7,36,0,0,1,4,18,3,21,544,454,51,244,563,599,819
NW65YN,NW6 5YN,NW,64.5,74.7,331,,18.3,78.6,90,331,10,12.9,36,,3.2,14.6,15.5,36,0,0,0,6,21,1,22,730,523,,513,777,756,301
NW65YP,NW6 5YP,NW,69.1,113.5,1000,,17.1,97.7,147,665.5,18.1,13.4,36,,1,17,17.1,18,0,0,0,8,21,2,23,865,676,,489,983,958,698
NW65YR,NW6 5YR,NW,66.4,70.6,331,,16.8,68.5,80.5,331,15.8,14.3,36,,1,15.8,16.7,36,0,0,0,4,21,1,22,621,380,,423,641,629,380
NW65YT,NW6 5YT,NW,78.1,109.1,331,,19,94.4,118.1,331,19.5,18.7,36,,1,18.8,20.5,36,0,0,0,1,9,1,10,1087,1019,,766,996,1010,1140
NW65YU,NW6 5YU,NW,70,83.6,205,,23,95.6,95.6,,19.1,15.1,21,,1,17.8,17.8,,0,0,0,1,5,0,5,1456,695,,758,1596,1596,
NW65YX,NW6 5YX,NW,21,77.9,460,8,19.4,123.3,171.4,460,1.3,6.6,36,1,1.2,11.8,15.3,36,0,0,1,10,6,1,7,613,653,412,663,547,483,100
NW65YY,NW6 5YY,NW,19.2,68.9,460,8,17.1,117.1,194.2,374,1.2,6.6,36,1,1.1,13,19.9,36,0,0,1,23,7,3,10,827,760,194,806,579,772,1223
NW66AA,NW6 6AA,NW,70.3,85.4,331,,20,86,95.8,331,16.6,14.3,36,,1,15.6,16.4,36,0,0,0,4,24,1,25,493,273,,262,433,471,1380
NW66AB,NW6 6AB,NW,65.4,106,460,,18.5,89.8,121,363.3,13.3,14.8,36,,1.2,14.6,17.1,36,0,0,0,6,31,4,35,486,381,,519,434,425,350
NW66AD,NW6 6AD,NW,54.3,76.3,331,,17.4,77.4,84.3,331,10,10.3,36,,2.6,10.6,11.3,36,0,0,0,5,36,1,37,429,284,,299,432,447,984
NW66AE,NW6 6AE,NW,39,84.6,460,,24.3,74.2,98,395.5,7.1,9.7,36,,4.8,8.8,10.8,36,0,0,0,6,25,2,27,573,435,,408,507,567,1316
NW66AG,NW6 6AG,NW,68.5,105.5,593,0,17.3,87.3,114.6,428.8,17,15.6,39,0,1.3,15.4,17.1,36.8,1,0,0,4,46,4,50,482,342,0,374,465,442,179
NW66AH,NW6 6AH,NW,72.7,69,205,7,21,79,79,,17,13.6,21,1,1.2,16.1,16.1,,0,0,1,5,30,0,30,512,309,0,236,558,558,
NW66AJ,NW6 6AJ,NW,65.4,79.6,331,7.5,19.3,81.7,88.7,331,10,13.8,36,1,1,15,15.6,36,0,0,2,3,35,1,36,476,393,82,1134,429,417,10
NW66AS,NW6 6AS,NW,107,112.1,331,,,103.4,112.1,331,10,15.1,36,,,14.2,15.1,36,0,0,0,0,25,1,26,591,606,,,453,478,1107
NW66AU,NW6 6AU,NW,79.9,92.9,205,,17,98.7,98.7,,20,15.1,21,,1,16.2,16.2,,0,0,0,1,13,0,13,399,251,,9,367,367,
NW66AX,NW6 6AX,NW,57.3,89.4,460,,15,59.8,96.2,460,19,17,36,,1,16.7,18.5,36,0,0,0,1,10,1,11,488,376,,54,543,527,369
NW66AY,NW6 6AY,NW,77.9,94.9,460,,17,88.3,106,460,10,13.6,36,,1,14.4,15.4,36,0,0,0,3,20,1,21,606,493,,611,538,547,734
NW66AZ,NW6 6AZ,NW,73.4,88.1,331,6,20.8,84.3,109,331,19.5,15.8,36,1,1.2,18.5,20.3,36,0,0,1,5,18,2,20,706,501,57,475,760,726,422
NW66BA,NW6 6BA,NW,107,129.5,460,7,29,107.4,143.4,395.5,10,14.7,36,1,4,13.4,16.3,36,0,0,1,1,14,2,16,350,289,45,28,395,389,351
NW66BB,NW6 6BB,NW,77,62.7,107,5,,69.1,69.1,,15.5,13.8,20,1,,15.2,15.2,,0,1,0,0,9,0,9,218,208,142,,226,226,
NW66BD,NW6 6BD,NW,76.5,85.7,205,,,85.6,85.6,,19.5,17.3,21,,,17.3,17.3,,0,0,0,0,8,0,8,523,691,,,523,523,
NW66BE,NW6 6BE,NW,61.3,79.4,205,,16,106.6,106.6,,20,15.5,21,,4.7,20.3,20.3,,0,0,0,3,7,0,7,700,551,,356,748,748,
NW66BF,NW6 6BF,NW,100,245.7,1000,,,99.1,245.7,1000,19.5,18.2,20,,,4.6,3.8,0,0,0,0,0,36,7,43,365,339,,,91,76,0
NW66BG,NW6 6BG,NW,79.7,121.7,331,3,,85.8,126.7,331,19.5,17.6,36,1,,14.8,18.3,36,0,1,0,0,20,4,24,585,535,104,,512,580,921
NW66BH,NW6 6BH,NW,60.5,86.5,205,5,16.3,99.7,99.7,,19.6,15.7,21,1,4.7,17.9,17.9,,0,1,0,3,22,0,22,483,428,48,276,531,531,
NW66BJ,NW6 6BJ,NW,59.3,82,331,2,,71.4,86.6,331,19.5,16.2,36,1,,15.9,17.1,36,0,1,0,0,16,1,17,528,316,18,,471,496,905
NW66BL,NW6 6BL,NW,77.5,128.7,460,,24,67.4,140.3,395.5,15,18.1,36,,14,13.6,18.6,36,0,0,0,1,7,2,9,730,579,,1710,359,540,1174
NW66BN,NW6 6BN,NW,56.8,54.5,79.98,,12,60.6,60.6,,20,15.1,20,,1,17.1,17.1,,0,0,0,1,7,0,7,509,517,,730,477,477,
NW66BP,NW6 6BP,NW,78.1,104.1,460,,22,84.8,107,395.5,19.5,17.4,36,,1,16.6,18,36,0,0,0,1,26,2,28,553,350,,546,572,534,38
NW66BS,NW6 6BS,NW,70.3,92.7,593,8,15.5,71,102.2,462,10.9,14.8,39,1,1,14.6,16.4,37.5,0,0,1,2,23,2,25,370,247,39,486,326,300,0
NW66DA,NW6 6DA,NW,60.3,120.7,593,,,68.2,120.7,593,16.8,17.5,39,,,15.2,17.6,39,0,0,0,0,18,2,20,594,545,,,561,505,0
NW66DB,NW6 6DB,NW,78.1,102.1,460,8,17.3,94.4,112.6,395.5,19.5,17.5,36,8,3.7,18,19.1,36,0,0,1,3,31,2,33,605,471,0,187,643,643,641
NW66DD,NW6 6DD,NW,71.3,119.4,1096,,12,67.9,124,713.5,14.1,16.3,49,,1,14.5,17,42.5,0,0,0,1,21,2,23,511,404,,6,462,510,1019
NW66DE,NW6 6DE,NW,78.4,113.4,593,9,,96.5,125.7,593,20,16.9,39,1,,17.5,18.8,39,0,0,2,0,16,1,17,590,543,257,,558,525,0
NW66DF,NW6 6DF,NW,62.2,61.3,107,,17,64.3,64.3,,16.8,14.6,20,,1,15.5,15.5,,0,0,0,1,15,0,15,542,491,,469,547,547,
NW66DG,NW6 6DG,NW,78.1,128.3,593,,18.7,82.7,140.9,461,19.5,17.7,39,,1,16.5,19.6,36.8,0,0,0,3,22,4,26,566,503,,261,549,535,463
NW66DH,NW6 6DH,NW,78.1,120.1,593,,21,87.7,125.1,461,19.5,17.8,39,,1,16.7,18.7,36.8,0,0,0,2,36,4,40,565,535,,217,585,554,271
NW66DJ,NW6 6DJ,NW,76.3,109.8,460,,,91.4,109.8,460,19.5,16.6,36,,,15.5,16.6,36,0,0,0,0,19,1,20,442,395,,,416,420,485
NW66DL,NW6 6DL,NW,72,115.3,460,,14,70.3,120.9,374,19.7,19.1,36,,1,16.9,20.1,36,0,0,0,1,15,3,18,690,480,,40,706,726,826
