postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SE78QR,SE7 8QR,SE,54.4,103.1,460,9.7,16,79.3,128.4,374,10,13.8,36,1,3.5,13.3,17.1,36,0,0,3,2,15,3,18,553,505,657,355,520,527,562
SE78QS,SE7 8QS,SE,43.9,62,205,,11,70.5,70.5,,10,10.1,21,,1,11.7,11.7,,0,0,0,1,6,0,6,468,368,,219,509,509,
SE78QT,SE7 8QT,SE,52.5,71.9,331,,20,67,79,331,10,13.4,36,,7.3,13.2,14.2,36,0,0,0,3,21,1,22,778,758,,413,830,793,0
SE78QU,SE7 8QU,SE,78.1,110.6,1096,10,17,86.2,132.1,1096,10,14.1,49,1,1,15.6,17.1,49,0,0,1,4,21,1,22,675,475,398,480,664,724,1976
SE78QW,SE7 8QW,SE,54.7,67.7,205,,16.5,82.3,82.3,,11.5,11.7,21,,6,13.3,13.3,,0,0,0,2,7,0,7,684,429,,115,846,846,
SE78QX,SE7 8QX,SE,53.1,59.4,107,5,14.5,75.4,75.4,,10,8.3,19.53,3,1,10.4,10.4,,0,0,1,2,9,0,9,324,227,910,506,219,219,
SE78RQ,SE7 8RQ,SE,79.7,124.6,593,,,88.6,124.6,593,20,19.1,39,,,17.5,19.1,39,0,0,0,0,13,1,14,382,260,,,412,382,0
SE78SH,SE7 8SH,SE,27.6,87.9,593,4,20.5,77.3,187.2,462,5.8,9.5,39,0.8,4.3,9.7,17.6,37.5,2,0,2,26,15,6,21,516,440,37,564,529,425,166
SE78SP,SE7 8SP,SE,75.1,64.5,79.67,,,64.5,64.5,,19.5,16.5,20,,,16.5,16.5,,0,0,0,0,6,0,6,530,538,,,530,530,
SE78SS,SE7 8SS,SE,107,174.7,1096,9,25,98.4,189.1,1096,10,13.6,49,1,7,11.1,14.5,49,0,0,1,1,20,2,22,612,458,21,610,571,528,96
SE78ST,SE7 8ST,SE,52.4,102.1,460,8,17,84.1,125.4,363.3,8.9,11.4,36,1,3.3,10,13.9,36,0,0,4,3,23,4,27,411,216,187,75,284,451,1412
SE78SX,SE7 8SX,SE,40,153,1096,8.3,26,76.5,175.2,1096,6.4,11.4,49,0.7,6,8.9,12.8,49,0,0,3,2,28,3,31,505,331,153,504,543,490,2
SE78SY,SE7 8SY,SE,24,64.8,593,6.2,18.6,92.4,123.2,462,4,8.4,39,1,2.8,13.5,15.5,37.5,0,1,4,24,22,2,24,583,408,105,549,642,643,649
SE78TA,SE7 8TA,SE,68.3,62,75.23,,,62,62,,15.7,15.7,20,,,15.7,15.7,,0,0,0,0,9,0,9,661,666,,,661,661,
SE78TJ,SE7 8TJ,SE,76.3,61.8,107,4.5,,72.3,72.3,,10.2,12.2,20,1,,14.3,14.3,,0,2,0,0,11,0,11,350,329,164,,384,384,
SE78TN,SE7 8TN,SE,107,120.8,460,,19.5,105.9,126.8,460,10,14.1,36,,7,13.2,14.5,36,0,0,0,2,32,2,34,415,317,,1263,343,353,514
SE78TP,SE7 8TP,SE,52.5,46,64.63,5,,52.8,52.8,,10,12.7,20,0,,14.8,14.8,,0,0,1,0,6,0,6,995,542,422,,1090,1090,
SE78TR,SE7 8TR,SE,78.1,75.6,205,3.3,,85.1,85.1,,19.5,15.7,21,1,,17.7,17.7,,0,3,0,0,23,0,23,721,357,98,,771,771,
SE78TS,SE7 8TS,SE,79.7,142,593,,,97.8,142,462,19.5,18.9,39,,,16.3,18.8,37.5,0,0,0,0,29,4,33,775,405,,,768,704,247
SE78TT,SE7 8TT,SE,79.8,108.5,331,,,88.3,108.5,331,19.8,17.5,36,,,15.9,17.6,36,0,0,0,0,11,1,12,527,445,,,464,483,693
SE78TU,SE7 8TU,SE,40,39.8,78.13,3.4,15.5,53.4,53.4,,10,9.6,20,0.8,4,12.9,12.9,,0,5,0,2,17,0,17,268,195,128,242,312,312,
SE78TW,SE7 8TW,SE,39.8,38.4,65.36,2,,49.5,49.5,,10,8.7,17.41,0.8,,11.2,11.2,,2,2,0,0,13,0,13,670,608,152,,778,778,
SE78TY,SE7 8TY,SE,79.7,162.2,460,,,109.3,162.2,374,20,22,36,,,18.5,22,36,0,0,0,0,12,3,15,457,405,,,519,457,209
SE78UA,SE7 8UA,SE,107,94.1,205,7,,101.3,101.3,,10,12.1,21,1,,13,13,,0,0,1,0,12,0,12,378,323,79,,372,372,
SE78UB,SE7 8UB,SE,16.6,16.4,32.26,6.3,17.5,32,32,,3.5,3.4,7.5,1.3,3.6,8,8,,0,1,3,22,1,0,1,560,282,97,669,27,27,
SE78UD,SE7 8UD,SE,29.2,73.1,331,4.3,22.5,91,127.9,331,7.5,9.6,36,0.7,5.4,11,14.8,36,1,1,1,10,11,2,13,380,361,5,369,312,388,807
SE78UG,SE7 8UG,SE,79.7,129,593,4,,101.9,138.3,593,20,16.7,39,0.5,,16.2,17.9,39,0,2,0,0,25,2,27,375,212,207,,358,331,1
SE78UH,SE7 8UH,SE,54.8,48.7,79.67,4.3,24,62.8,62.8,,10,12.4,20,0.7,9,16,16,,1,4,4,1,30,0,30,592,222,42,118,773,773,
SE83AA,SE8 3AA,SE,74.8,70.9,80,,,70.9,70.9,,19.8,18.6,20,,,18.6,18.6,,0,0,0,0,14,0,14,850,857,,,850,850,
SE83AF,SE8 3AF,SE,107,106.4,205,4,,121,121,,10,10.2,21,0,,11.6,11.6,,0,1,0,0,7,0,7,487,444,0,,417,417,
SE83AG,SE8 3AG,SE,63.1,59.3,205,4.2,11,105.4,105.4,,7.5,6.8,21,0.7,1,12,12,,0,7,3,1,13,0,13,205,126,161,7,254,254,
SE83AH,SE8 3AH,SE,72,205.3,1000,,,78,205.3,714.3,19.5,16,20,,,11.5,9.2,0,0,0,0,0,28,7,35,555,321,,,357,285,0
SE83AJ,SE8 3AJ,SE,69.9,238.9,1000,,,77.3,238.9,777.8,19.5,17.3,20,,,14.4,11.1,0,0,0,0,0,30,9,39,661,465,,,551,424,0
SE83AL,SE8 3AL,SE,78.9,217.9,1000,,18,83.8,223.3,600,17.8,14.2,20,,2,9.4,6.8,0,0,0,0,1,27,10,37,718,513,,479,434,317,0
SE83AP,SE8 3AP,SE,8.6,72.9,331,4,11.5,135.8,153.5,331,1,7.4,36,0.7,1,13.4,15.4,36,1,16,7,2,20,2,22,406,295,288,708,482,451,141
SE83AQ,SE8 3AQ,SE,107,105.5,593,3.7,,121.2,166.6,462,10,9.7,39,0.6,,11.8,15.2,37.5,1,8,0,0,13,2,15,237,162,79,,314,284,88
SE83AS,SE8 3AS,SE,4.1,6.7,79.67,4.3,,80,80,,0.6,1.1,17.6,0.6,,18,18,,1,19,11,0,1,0,1,477,458,485,,223,223,
SE83AT,SE8 3AT,SE,78.1,109.1,593,,,82.7,109.1,461.3,19.5,17.1,39,,,15.6,17.1,37,0,0,0,0,40,3,43,866,756,,,819,806,631
SE83AU,SE8 3AU,SE,77.7,106.6,593,5,,83.9,140.4,593,10,13.4,39,1,,14.9,17.6,39,0,1,2,0,8,1,9,411,273,154,,457,406,0
SE83BD,SE8 3BD,SE,72.4,66.3,80,8,,71.6,71.6,,19.5,17.7,20,1,,19.3,19.3,,0,0,1,0,11,0,11,1892,1492,1058,,1968,1968,
SE83BP,SE8 3BP,SE,17.5,18.6,66.88,6,17.5,53.5,53.5,,1.1,1.5,19.47,1,1,14.5,14.5,,0,0,1,51,2,0,2,531,457,191,492,1432,1432,
SE83BQ,SE8 3BQ,SE,77.4,64.4,80,10,12,68.9,68.9,,19.5,16.2,20,1,1,17.5,17.5,,0,0,1,1,24,0,24,1059,798,441,1579,1063,1063,
SE83BU,SE8 3BU,SE,76,65.9,107,1,14.7,97.1,97.1,,10,8.8,19.92,0,2.3,12.7,12.7,,1,0,0,3,7,0,7,299,275,1,486,219,219,
SE83DB,SE8 3DB,SE,78.1,71.9,79.91,9,,76.8,76.8,,19.8,17.9,20,1,,19.2,19.2,,0,0,1,0,13,0,13,722,685,766,,663,663,
SE83DD,SE8 3DD,SE,107,75.9,593,4.5,25.5,111.8,131.8,462,10,7.7,39,0.7,8,11.5,12.9,37.5,1,16,9,2,33,2,35,490,358,210,1174,630,602,137
SE83DF,SE8 3DF,SE,78.1,83.5,331,4,25,82.7,89.1,331,19.5,15.7,36,0.5,8,16.2,16.7,36,0,2,0,1,38,1,39,534,373,204,385,564,555,196
SE83DG,SE8 3DG,SE,107,91.7,460,5,,127.4,137.8,460,10,8.8,36,0.6,,12.3,13.1,36,0,8,9,0,31,1,32,453,402,360,,463,460,360
SE83DH,SE8 3DH,SE,107,120,331,,18,107.8,130.1,331,10,15,36,,1,14.2,16.4,36,0,0,0,1,9,1,10,463,419,,311,525,479,63
SE83DJ,SE8 3DJ,SE,79.7,129.7,593,9,17.6,107.5,147.2,494.3,16.4,15.7,39,1,3.4,15.4,17.6,37.5,0,0,1,5,35,4,39,467,415,581,304,459,461,480
SE83DL,SE8 3DL,SE,78.1,99.2,460,8,14.5,93.4,113.5,395.5,19,14.6,36,1,1,15.5,16.9,36,0,0,1,4,28,2,30,662,430,342,309,639,654,860
SE83DN,SE8 3DN,SE,78.1,94.7,205,,,94.7,94.7,,10,14.3,21,,,14.3,14.3,,0,0,0,0,7,0,7,525,258,,,525,525,
SE83DP,SE8 3DP,SE,39.8,45.3,79.76,,16.3,48.7,48.7,,9.3,10.2,20,,0.7,11.3,11.3,,0,0,0,3,26,0,26,507,430,,362,523,523,
SE83DQ,SE8 3DQ,SE,78.1,95.9,250,,24.5,101,101,,19.3,15.8,20,,4.5,8.7,8.7,,0,0,0,2,28,0,28,304,280,,103,166,166,
SE83DR,SE8 3DR,SE,47.4,49.5,80,,18,67,67,,10,11,20,,1.2,16.6,16.6,,0,0,0,5,9,0,9,468,377,,249,591,591,
SE83DT,SE8 3DT,SE,77.1,97.4,331,,17.3,90,111.9,331,10,12.3,36,,1,12.2,14.4,36,0,0,0,4,20,2,22,297,204,,200,297,301,342
SE83DU,SE8 3DU,SE,107,168.7,1096,,13,96.8,179.1,713.5,10,16.4,49,,1,13.5,17.4,42.5,0,0,0,1,13,2,15,672,635,,929,582,565,455
SE83DW,SE8 3DW,SE,91.7,113.8,205,,14,133.8,133.8,,19.5,15.3,21,,1,18.2,18.2,,0,0,0,1,5,0,5,821,776,,375,911,911,
SE83DY,SE8 3DY,SE,72.7,109.3,331,,18.5,115.8,125.1,331,10,13.6,36,,1,14.9,15.8,36,0,0,0,4,22,1,23,470,361,,651,388,398,605
SE83DZ,SE8 3DZ,SE,100,190.7,1000,8,13.5,102.8,209.3,875,10,10.2,20,0,1,2.8,2.4,0,0,0,1,2,25,4,29,179,61,0,315,25,21,0
SE83EB,SE8 3EB,SE,77.6,93.9,1096,6,17.4,87,105,1096,10,12.2,49,1,1.1,13.1,13.8,49,0,0,1,7,55,1,56,639,389,912,666,585,574,0
SE83EF,SE8 3EF,SE,54.5,55.4,79.67,,17,59.7,59.7,,14.5,13.9,20,,1,15.3,15.3,,0,0,0,1,9,0,9,584,404,,389,606,606,
SE83EJ,SE8 3EJ,SE,66.1,57.3,79.95,,15.8,63.2,63.2,,17.5,14.5,20,,2.7,16.2,16.2,,0,0,0,6,42,0,42,688,655,,332,739,739,
SE83EP,SE8 3EP,SE,40,48.8,80,,12.5,63.4,63.4,,10,11.7,20,,1,15.8,15.8,,0,0,0,2,5,0,5,339,230,,102,433,433,
SE83ER,SE8 3ER,SE,75.8,68.3,80,7,,72.6,72.6,,20,17.5,20,1,,18.6,18.6,,0,0,1,0,14,0,14,592,539,379,,608,608,
SE83ES,SE8 3ES,SE,76,67.2,79.66,,,67.2,67.2,,19.5,16.6,20,,,16.6,16.6,,0,0,0,0,25,0,25,429,397,,,429,429,
SE83ET,SE8 3ET,SE,76.5,67.3,79.91,,20.8,75,75,,20,17.5,20,,7.3,19.2,19.2,,0,0,0,4,24,0,24,475,366,,446,479,479,
SE83EU,SE8 3EU,SE,69.6,57.5,79.91,7,11,64.7,64.7,,19.5,14.8,20,0.9,1,16.9,16.9,,0,2,5,1,55,0,55,447,324,350,257,462,462,
SE83EX,SE8 3EX,SE,70.6,62.9,80,6.8,22,67.8,67.8,,19.5,16.4,20,3.3,1,17.7,17.7,,0,1,3,1,53,0,53,471,380,183,1300,477,477,
SE83EY,SE8 3EY,SE,79.7,63.7,79.67,9,19,74.8,74.8,,20,15.6,20,1,1,18.9,18.9,,0,0,1,1,9,0,9,383,289,20,34,462,462,
SE83EZ,SE8 3EZ,SE,77.1,53.5,79.91,10,16.5,76.6,76.6,,19.5,13.3,19.98,1,4.5,19.3,19.3,,0,0,2,2,7,0,7,260,96,2,50,394,394,
SE83FA,SE8 3FA,SE,150,239.7,1000,,,126.3,239.7,750,20,20,30,,,3.3,2.7,0,0,0,0,0,54,12,66,509,370,,,85,69,0
SE83FB,SE8 3FB,SE,150,247,1000,4.7,13.9,111,309.8,750,1.2,2.2,8.88,1,1.9,0.3,0.2,0,0,2,1,9,31,14,45,174,126,144,113,15,10,0
SE83FD,SE8 3FD,SE,150,194.2,1000,,16.4,121.4,228.9,611.1,1.1,1.1,1.24,,1.1,0,0,0,0,0,0,8,32,9,41,322,397,,322,0,0,0
SE83FE,SE8 3FE,SE,125,210.5,1000,5.8,14.7,111.5,251.4,750,1.1,1.7,10,0.7,1,0.2,0.1,0,0,0,6,9,57,16,73,232,168,94,214,5,4,0
SE83FF,SE8 3FF,SE,31.7,126.1,500,6.6,12,127.8,242.3,500,1.1,1,1.15,1,1,0,0,0,0,1,4,8,9,4,13,559,382,214,774,0,0,0
SE83FG,SE8 3FG,SE,150,190.9,1000,6.4,12.7,115.3,227.5,727.3,0.9,0.9,1.25,0.9,1,0,0,0,0,2,7,3,49,11,60,337,341,357,278,0,0,0
SE83FH,SE8 3FH,SE,13.4,77.9,500,7.3,11.5,127.1,155.8,500,1,2.2,20,1,1.1,1.7,1.5,0,0,1,3,11,12,1,13,515,448,496,569,0,0,0
SE83FJ,SE8 3FJ,SE,150,204.6,1000,7.3,13.7,110,232.2,605.3,1.1,2.6,20,1,1,0.3,0.3,0,0,1,3,7,58,19,77,397,313,250,365,14,11,0
SE83FQ,SE8 3FQ,SE,150,293.4,1000,,,124.3,293.4,750,10,10,10,,,0.4,0.3,0,0,0,0,0,27,10,37,62,62,,,2,2,0
SE83FR,SE8 3FR,SE,74.2,82.4,500,,16.5,73.8,96.3,500,15.9,13.6,20,,2,13.9,13.2,0,0,0,0,4,18,1,19,662,445,,421,605,573,0
SE83FS,SE8 3FS,SE,63.5,61.3,150,7,23,71.4,71.4,,14.5,13,20,1,1.5,14.8,14.8,,0,0,1,2,13,0,13,494,365,207,319,506,506,
SE83FT,SE8 3FT,SE,100,94.7,150,6.5,,130,130,,1,1,1.09,1,,0,0,,0,0,2,0,5,0,5,208,208,208,,0,0,
SE83FU,SE8 3FU,SE,107,159.1,331,,,132.6,159.1,331,19.5,17.7,36,,,14.9,17.7,36,0,0,0,0,13,2,15,564,489,,,587,564,409
SE83FW,SE8 3FW,SE,150,203.1,1000,5,11,114.9,230.3,666.7,0.9,0.9,1.14,1,1,0,0,0,1,0,2,3,34,9,43,311,333,27,491,0,0,0
SE83FX,SE8 3FX,SE,150,206.8,1000,7.7,11,125.8,247.4,916.7,0.9,1,1.22,1,1,0,0,0,0,1,5,2,33,6,39,314,164,325,279,0,0,0
SE83FY,SE8 3FY,SE,150,213.4,1000,5.4,11.5,108.2,264.7,812.5,1,2.8,20,0.8,1,0.7,0.6,0,0,4,1,4,28,8,36,406,370,450,318,19,15,0
SE83FZ,SE8 3FZ,SE,17.7,99.6,1000,7.8,12.4,109.7,201.1,750,1.1,2.1,19.98,1.2,1,1.7,1.4,0,0,1,5,10,12,2,14,612,509,705,595,19,16,0
SE83GA,SE8 3GA,SE,77,88.2,593,6.3,,84,95.6,593,17.8,14.6,39,0.5,,15.3,15.8,39,0,1,3,0,43,1,44,773,615,649,,749,732,0
SE83GB,SE8 3GB,SE,78.9,107,1096,6.4,,94.8,119.3,1096,19.5,15.5,49,0.8,,16.4,17.2,49,0,1,4,0,40,1,41,632,491,512,,614,616,692
SE83GD,SE8 3GD,SE,73.1,67.7,78.12,,,67.7,67.7,,19,15.7,20,,,15.7,15.7,,0,0,0,0,6,0,6,1360,1373,,,1360,1360,
SE83GG,SE8 3GG,SE,150,284.9,1000,7.3,10.7,125.9,351.1,735.3,1.1,1,1.21,1,1,0,0,0,0,2,6,3,29,17,46,237,213,284,111,0,0,0
SE83GJ,SE8 3GJ,SE,107,122.3,460,,,90.2,122.4,395.5,10,13.9,36,,,11.3,13.9,36,0,0,0,0,17,2,19,708,573,,,626,633,699
SE83GL,SE8 3GL,SE,107,154.4,593,,24.5,102.3,166.2,383.4,10,15.9,39,,3,11.3,17,36.6,0,0,0,2,17,5,22,460,402,,38,335,331,317
SE83GN,SE8 3GN,SE,107,156.7,593,3,,119.9,161.4,462,10,14.7,39,1,,12,15.1,37.5,0,1,0,0,29,4,33,588,539,311,,467,507,803
SE83GP,SE8 3GP,SE,150,226.9,1000,,13,128.7,233.6,800,1.2,1.2,1.25,,1,0,0,0,0,0,0,2,54,10,64,760,760,,760,0,0,0
SE83GQ,SE8 3GQ,SE,150,301,1000,,14,120,323.1,1000,1.2,1.2,1.19,,1,0,0,0,0,0,0,1,10,3,13,435,435,,435,0,0,0
SE83GR,SE8 3GR,SE,150,237.8,1000,,11,104,245.2,833.3,0.8,0.8,0.75,,1,0,0,0,0,0,0,1,25,6,31,892,892,,892,0,0,0
SE83GZ,SE8 3GZ,SE,150,255.1,1000,,,102.1,255.1,833.3,15,15,20,,,1.8,1.4,0,0,0,0,0,34,9,43,450,435,,,53,42,0
SE83HB,SE8 3HB,SE,107,104.2,205,10,,116,116,,10,13.6,21,1,,15.3,15.3,,0,0,1,0,8,0,8,415,391,83,,456,456,
SE83HE,SE8 3HE,SE,107,85.2,107,,,85.1,85.1,,10,12.2,20,,,12.2,12.2,,0,0,0,0,9,0,9,131,126,,,131,131,
SE83HF,SE8 3HF,SE,65.3,102.9,593,,21,82.3,108.5,462,16.4,16.1,39,,7.5,15.1,16.7,37.5,0,0,0,2,27,2,29,726,525,,1116,720,675,66
SE83HG,SE8 3HG,SE,61.7,66.1,107,,10,73.1,73.1,,10,10.7,19.13,,1,11.9,11.9,,0,0,0,1,8,0,8,562,416,,1142,490,490,
SE83HH,SE8 3HH,SE,62.8,53.8,77.27,9,,58.8,58.8,,16.8,13.7,19.53,1,,15.1,15.1,,0,0,1,0,9,0,9,516,455,285,,541,541,
SE83HN,SE8 3HN,SE,63.9,58,78.12,,13,64.6,64.6,,19.4,15.4,19.98,,1,17.4,17.4,,0,0,0,1,7,0,7,1215,683,,517,1315,1315,
SE83HS,SE8 3HS,SE,39.9,49.2,79.67,,10.5,58.9,58.9,,14.8,13,20,,1,16,16,,0,0,0,2,8,0,8,522,369,,164,612,612,
SE83HT,SE8 3HT,SE,75.7,71,205,0,17,86.5,86.5,,19.1,13.9,21,0,3.3,16.9,16.9,,1,0,0,3,15,0,15,769,411,127,480,768,768,
SE83HU,SE8 3HU,SE,63.7,64.7,107,4.5,,79.9,79.9,,10,11.9,19.53,1,,14.6,14.6,,0,2,0,0,8,0,8,447,254,294,,374,374,
SE83HW,SE8 3HW,SE,79.7,102.7,460,,15,82,109,460,19,15.7,36,,1,15.2,16.7,36,0,0,0,1,13,1,14,693,711,,1039,588,619,1028
SE83HX,SE8 3HX,SE,78.1,76.2,107,,,76.3,76.3,,19.5,16.8,19.98,,,16.9,16.9,,0,0,0,0,7,0,7,800,616,,,800,800,
SE83HY,SE8 3HY,SE,73.6,59.8,107,,12.5,83.5,83.5,,15,12,20,,1,17.5,17.5,,0,0,0,2,4,0,4,317,239,,477,237,237,
SE83HZ,SE8 3HZ,SE,76.2,70.7,107,5,,78.9,78.9,,16.5,14,20,1,,15.8,15.8,,0,1,0,0,8,0,8,496,456,506,,495,495,
SE83JB,SE8 3JB,SE,74.7,72.1,107,,27,77.9,77.9,,17,16.1,20,,17,16,16,,0,0,0,1,8,0,8,362,338,,696,230,230,
SE83JJ,SE8 3JJ,SE,74.8,61.4,78.11,,13,66.3,66.3,,19.5,15.7,20,,1,17.2,17.2,,0,0,0,1,10,0,10,521,470,,192,554,554,
SE83JL,SE8 3JL,SE,73.8,70.7,205,8,,73.7,73.7,,19.5,15.8,21,1,,16.5,16.5,,0,0,1,0,21,0,21,924,745,288,,911,911,
SE83JN,SE8 3JN,SE,76,98.9,331,,,87.9,99,331,17.9,16,36,,,15,16,36,0,0,0,0,21,1,22,517,536,,,468,447,0
SE83JP,SE8 3JP,SE,59.9,57.3,77.77,4.5,28,59.8,59.8,,19.3,15.9,20,1,8,16.6,16.6,,0,1,1,1,53,0,53,494,334,128,1153,496,496,
SE83JR,SE8 3JR,SE,52.5,46.9,79.67,5.8,24,54.8,54.8,,18.4,14.7,20,1,7,17.3,17.3,,0,1,3,1,24,0,24,484,331,167,1003,515,515,
SE83JS,SE8 3JS,SE,74.6,60.7,80,7.3,13.7,70.1,70.1,,19.5,15.3,20,1,1,18,18,,0,1,2,3,32,0,32,402,359,70,121,447,447,
SE83JT,SE8 3JT,SE,73,61.5,79.76,5,12,69.7,69.7,,19.5,15.6,20,1,1,17.9,17.9,,1,0,1,2,26,0,26,350,254,395,94,367,367,
SE83JU,SE8 3JU,SE,77.8,72.6,79.67,,,72.5,72.5,,20,18.2,20,,,18.2,18.2,,0,0,0,0,26,0,26,461,445,,,461,461,
SE83JW,SE8 3JW,SE,65.1,60.3,79.67,7,11,62.5,62.5,,19.2,15.9,20,1,1,16.5,16.5,,0,0,1,1,46,0,46,390,335,99,297,399,399,
SE83JX,SE8 3JX,SE,150,203.2,1000,,,112.5,203.2,666.7,20,39,115,,,1.7,3.5,12.8,0,0,0,0,46,9,55,623,619,,,54,57,72
SE83JZ,SE8 3JZ,SE,55,198,1000,,,85.9,198,833.3,10,10,10,,,1.2,1,0,0,0,0,0,17,3,20,1197,1197,,,141,120,0
SE83LH,SE8 3LH,SE,70.8,61.5,80,9,10,64.1,64.1,,19.5,15.7,20,1,1,16.4,16.4,,0,0,1,1,41,0,41,680,614,671,570,682,682,
SE83LJ,SE8 3LJ,SE,60.7,54.6,79.91,6,15.3,61.8,61.8,,18.5,14.4,20,1,1,16.6,16.6,,0,1,1,3,30,0,30,895,768,569,104,996,996,
SE83LL,SE8 3LL,SE,77.1,63.2,80,6,14,72,72,,19.5,15.7,20,1,1,18.2,18.2,,0,0,1,1,12,0,12,796,752,0,596,879,879,
SE83LN,SE8 3LN,SE,76.4,53.6,80,7,16,70.6,70.6,,19.5,12.9,20,0,1,17.8,17.8,,0,0,1,1,5,0,5,772,618,618,1279,702,702,
SE83LP,SE8 3LP,SE,61.4,74.8,331,6,13,69,90.8,331,10,12.6,36,1,1,13.6,15.5,36,0,0,1,2,11,1,12,571,307,3,1126,451,527,1353
SE83LQ,SE8 3LQ,SE,76.6,81,205,6.5,,88.9,88.9,,19.5,15.4,21,1,,16.9,16.9,,0,1,1,0,19,0,19,921,580,970,,916,916,
SE83LR,SE8 3LR,SE,74.5,97.5,460,9,12.5,88.8,117.4,460,15.9,14.4,36,1,1,16,17.5,36,0,0,1,2,12,1,13,617,434,487,108,481,611,2170
SE83LS,SE8 3LS,SE,92.3,108,205,,,108,108,,19.5,16.7,21,,,16.7,16.7,,0,0,0,0,6,0,6,780,670,,,780,780,
SE83LU,SE8 3LU,SE,107,105,331,6.1,,134.2,145.8,331,10,10.5,36,0.9,,13.1,14.5,36,1,2,4,0,16,1,17,402,319,201,,430,414,161
SE83LW,SE8 3LW,SE,78.1,80.9,205,,14,85.1,85.1,,20,17.1,21,,1,18.1,18.1,,0,0,0,1,16,0,16,783,512,,313,813,813,
SE83LX,SE8 3LX,SE,8.6,60.2,205,6.9,11,150.5,150.5,,1,6.1,21,0.8,1,15,15,,0,3,13,1,10,0,10,522,349,525,149,554,554,
SE83LY,SE8 3LY,SE,78.9,83.8,205,,17.5,91.2,91.2,,19.5,15.8,21,,9,16.6,16.6,,0,0,0,2,18,0,18,673,460,,586,570,570,
SE83LZ,SE8 3LZ,SE,71.4,105.3,1096,,18.3,78.5,119.2,1096,19.5,15.4,49,,3,16.1,17.4,49,0,0,0,4,24,1,25,742,500,,650,695,667,0
SE83NT,SE8 3NT,SE,57.2,51.8,80,5,17.5,60.3,60.3,,15.4,12.9,20,1,1.3,15.5,15.5,,0,1,1,4,27,0,27,555,191,6,734,529,529,
SE83NU,SE8 3NU,SE,39.9,48.3,79.66,,17.1,61.1,61.1,,10.1,11.8,20,,2.3,15.8,15.8,,0,0,0,7,17,0,17,407,414,,255,446,446,
SE83PA,SE8 3PA,SE,77.9,75,205,4.5,,80.9,80.9,,19.5,15.5,21,0.5,,16.7,16.7,,0,2,0,0,24,0,24,576,367,83,,618,618,
SE83PB,SE8 3PB,SE,76.4,70.7,107,6,10,79,79,,10,13.2,20,1,1,14.8,14.8,,0,0,1,1,15,0,15,418,285,696,75,366,366,
SE83PD,SE8 3PD,SE,93.3,119.1,205,,,119.2,119.2,,18.9,16.6,21,,,16.7,16.7,,0,0,0,0,6,0,6,1469,1167,,,1469,1469,
SE83PJ,SE8 3PJ,SE,78.1,86,331,3,,82.1,88,331,10,14.9,36,5,,14.6,15.1,36,0,1,0,0,41,1,42,500,376,101,,459,473,1058
SE83PL,SE8 3PL,SE,56.8,85.7,460,,16.3,64.9,108.8,460,10.4,12.3,36,,1,13.6,16.1,36,0,0,0,3,8,1,9,409,369,,94,446,469,649
SE83PP,SE8 3PP,SE,74.8,64.8,80,5,,66.8,66.8,,19.5,16.7,20,1,,17.2,17.2,,0,0,1,0,31,0,31,548,294,193,,560,560,
SE83PQ,SE8 3PQ,SE,74.7,56.5,80,5,17.2,71.1,71.1,,19.5,13.2,20,0,2,17.3,17.3,,0,1,0,5,17,0,17,311,261,12,222,355,355,
SE83PR,SE8 3PR,SE,76.2,71.3,205,1,14.3,80,80,,19,14.5,21,0,1,16.4,16.4,,1,0,0,3,28,0,28,454,340,0,167,452,452,
SE83PS,SE8 3PS,SE,39.8,36.8,58.15,,20.3,46.1,46.1,,7.4,6.1,10.53,,1.3,8.9,8.9,,0,0,0,4,7,0,7,432,330,,234,483,483,
SE83PT,SE8 3PT,SE,55.7,53,79.29,,15.8,60.7,60.7,,16.9,13.7,20,,1,16.3,16.3,,0,0,0,6,29,0,29,385,332,,339,394,394,
SE83PU,SE8 3PU,SE,78.9,95.6,460,7,10,89.9,109.4,460,19.5,15.7,36,1,1,17.1,18.1,36,0,0,2,1,18,1,19,566,399,216,42,635,601,0
