postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
W149DN,W14 9DN,W,133.4,195.5,460,,,119,195.5,374,15.5,20.9,36,,,14.4,20.9,36,0,0,0,0,7,3,10,420,228,,,255,378,665
W149DP,W14 9DP,W,18.9,24.8,107,8.5,19.3,107,107,,1.1,1.8,10,1,1.1,10,10,,0,0,2,9,1,0,1,319,232,112,304,867,867,
W149DR,W14 9DR,W,20.5,57.3,205,,20.5,205,205,,1.2,5.1,21,,1.3,21,21,,0,0,0,4,1,0,1,125,86,,125,0,0,
W149DS,W14 9DS,W,107,126.6,205,,,126.6,126.6,,10,12.2,21,,,12.2,12.2,,0,0,0,0,5,0,5,611,464,,,489,489,
W149DT,W14 9DT,W,52,84.5,460,7.5,18.6,127.2,148.6,395.5,5,8.3,36,0.5,1.1,13.5,15.3,36,0,0,2,22,23,2,25,418,312,218,259,464,475,601
W149DU,W14 9DU,W,78.1,97.6,331,,19,95.3,109.5,329.5,18.8,15.8,49.95,,1.2,16.4,18,43,0,0,0,5,31,2,33,325,283,,279,328,322,227
W149DX,W14 9DX,W,70.8,75.6,260.89,5.5,16,84.3,84.3,,19.5,15.9,45.55,1,1,18,18,,0,1,1,4,43,0,43,427,298,58,345,403,403,
W149DY,W14 9DY,W,116.5,168,460,,,109.6,168,460,20.5,21.2,36,,,18.2,21.2,36,0,0,0,0,5,1,6,388,383,,,465,388,0
W149DZ,W14 9DZ,W,107,182.5,593,,,89.6,182.5,461.3,19.8,20.2,39,,,14.7,20.3,37,0,0,0,0,9,3,12,267,184,,,282,245,134
W149EB,W14 9EB,W,64.9,69,205,,14.8,78.6,78.6,,17.7,14.1,21,,3,16,16,,0,0,0,6,34,0,34,372,330,,238,363,363,
W149ED,W14 9ED,W,68,92.5,331,3,14,71.9,102.4,331,19.6,16.9,36,1,1,16.5,18.8,36,0,1,0,1,15,2,17,324,228,0,43,272,264,208
W149EE,W14 9EE,W,79.6,113.6,331,,,91.8,113.5,331,19.5,17.8,36,,,16,17.8,36,0,0,0,0,10,1,11,508,368,,,492,462,168
W149EH,W14 9EH,W,76.8,114.2,1096,,18,92.9,119.3,1096,17.4,15.6,49,,1,15.5,16.4,49,0,0,0,2,37,1,38,276,225,,276,269,262,0
W149EP,W14 9EP,W,39.9,44.2,79.75,8,21.3,65.3,65.3,,10,10,20,1,2.5,16.5,16.5,,0,0,1,4,6,0,6,247,199,68,102,332,332,
W149ES,W14 9ES,W,39.9,44.4,79.98,3,18.8,68.6,68.6,,10,10.3,20,1,1.2,18.3,18.3,,0,1,0,6,8,0,8,520,350,158,152,777,777,
W149EX,W14 9EX,W,67,56.2,107,4.5,22.3,73.4,73.4,,10,12,20,0.5,2.7,16.3,16.3,,1,0,1,3,12,0,12,346,209,14,522,328,328,
W149HB,W14 9HB,W,66.1,88.6,331,,18.2,77.1,98.9,324.7,15,16.1,50,,2,15.7,18.2,44,0,0,0,5,31,3,34,435,321,,600,408,386,152
W149HD,W14 9HD,W,93.4,210.2,1096,,22,107.1,261.5,673.3,19.1,20.1,49,,6,17.4,23.9,41.3,0,0,0,3,8,3,11,194,180,,94,206,151,4
W149HE,W14 9HE,W,78.1,76,205,,23.7,83.1,83.1,,10,12.7,21,,1.3,14.3,14.3,,0,0,0,3,22,0,22,477,330,,233,489,489,
W149HF,W14 9HF,W,70,66.1,107,2,19.3,72.9,72.9,,18.5,14.4,20,0,1.3,16.2,16.2,,1,0,0,4,37,0,37,358,232,0,45,392,392,
W149HG,W14 9HG,W,72.5,81.7,331,8,18.4,78.8,92,331,15.3,15.2,44.54,0,1,16.5,17.5,36,0,0,1,5,36,2,38,314,192,0,59,339,331,183
W149HP,W14 9HP,W,74.6,134.1,1096,10,20.3,90.1,154.8,552,18.8,16.3,49,1,1.1,15.9,19.1,38.7,0,0,1,8,43,7,50,360,288,0,235,375,336,98
W149HQ,W14 9HQ,W,66.3,122.2,1096,5,18.8,71.7,144.8,1096,16.7,15.2,49,1,1.6,15.7,18.1,49,0,1,0,5,26,2,28,460,355,412,332,416,386,0
W149HR,W14 9HR,W,77.4,114.6,1096,6,19.9,91.9,139.3,553.8,15,15.8,49.97,1,2.7,16.1,19.2,46.3,0,0,1,9,35,4,39,389,233,157,227,426,412,286
W149HS,W14 9HS,W,67.3,91.6,593,,17.5,93.4,110.2,462,10,13.7,39,,5.3,14.7,15.8,37.5,0,0,0,11,42,2,44,338,277,,335,325,323,288
W149HT,W14 9HT,W,79.7,80,205,,21.8,93.3,93.3,,10,12.9,29.26,,5.8,14.5,14.5,,0,0,0,5,22,0,22,315,214,,171,291,291,
W149HU,W14 9HU,W,60.6,58,107,,17.2,67.8,67.8,,10,12,20,,2.2,14.3,14.3,,0,0,0,6,25,0,25,357,203,,83,409,409,
W149HW,W14 9HW,W,34.3,40,79.98,4,22.2,57.9,57.9,,10,8.7,20,0,2.8,14,14,,0,1,0,5,7,0,7,559,309,39,323,721,721,
W149HY,W14 9HY,W,64.2,83.6,205,,,83.6,83.6,,12,13.9,21,,,13.9,13.9,,0,0,0,0,16,0,16,739,673,,,693,693,
W149HZ,W14 9HZ,W,72.2,78.7,158.52,,21,83.5,83.5,,19,17.7,29.95,,1,19,19,,0,0,0,1,12,0,12,469,272,,256,486,486,
W149JA,W14 9JA,W,73.3,150.3,593,,28,97.8,157.9,418.3,18.6,20,39,,12,16.8,20.6,37,0,0,0,1,13,3,16,378,336,,579,342,342,344
W149JB,W14 9JB,W,107,139.9,593,,,99.6,139.9,462,12.4,17,39,,,14.4,17,37.5,0,0,0,0,16,2,18,418,434,,,382,372,287
W149JG,W14 9JG,W,59.9,51.3,78.82,,19.2,69.1,69.1,,14.8,11.7,20,,1.2,17.6,17.6,,0,0,0,5,9,0,9,313,198,,160,364,364,
W149JH,W14 9JH,W,51.3,66.5,205,,19.8,73.3,73.3,,10,10.7,21,,1,12.1,12.1,,0,0,0,6,41,0,41,306,291,,136,309,309,
W149JJ,W14 9JJ,W,78.1,97.6,460,,18.5,91.4,102.2,460,10,15.3,36,,5,15.3,15.9,36,0,0,0,2,33,1,34,520,382,,807,501,488,38
W149JL,W14 9JL,W,76.5,85.2,331,,21,71.3,89.9,331,16.8,15.3,36,,1,14.8,16.3,36,0,0,0,1,13,1,14,695,331,,365,667,620,0
W149JP,W14 9JP,W,47.9,46.7,62.42,1,,52.4,52.4,,13.5,11.7,16.56,0,,13.1,13.1,,1,0,0,0,8,0,8,481,478,14,,539,539,
W149JR,W14 9JR,W,93.4,117.6,331,,17,109.6,124.3,331,19.5,18.4,36,,1,18.4,19.6,36,0,0,0,1,14,1,15,362,267,,64,391,381,253
W149JS,W14 9JS,W,79.2,89.1,331,8.5,23,88.4,99.5,331,10,13.6,36,1,1,14.4,15.4,36,0,0,2,1,21,1,22,463,400,430,0,411,424,686
W149JT,W14 9JT,W,79.8,57.7,79.76,,22.5,71.8,71.8,,20,13.2,20,,1.5,18,18,,0,0,0,2,5,0,5,146,58,,43,158,158,
W149JU,W14 9JU,W,55.8,70.5,241.4,4,18,82.5,82.5,,15.8,14.4,29.28,1,1,17,17,,0,1,0,1,10,0,10,341,344,395,39,365,365,
W149JX,W14 9JX,W,76.1,116.5,1096,,19,100.6,126.8,1096,10,15.9,49,,3,16.4,17.2,49,0,0,0,4,37,1,38,331,290,,330,331,322,0
W149JY,W14 9JY,W,70.7,75.1,205,,17.8,83,83,,17,14.7,29.99,,1,16.6,16.6,,0,0,0,4,29,0,29,466,278,,132,480,480,
W149JZ,W14 9JZ,W,79.7,89.7,331,,21.3,90.7,98.2,331,10,13.5,36,,1,14.4,15.1,36,0,0,0,4,31,1,32,429,321,,253,384,424,1670
W149LA,W14 9LA,W,43.6,56.8,107,,22.3,91.3,91.3,,10,9.3,18.58,,5.7,13,13,,0,0,0,3,3,0,3,292,301,,173,314,314,
W149LB,W14 9LB,W,93.4,117,331,,,93.2,117,331,14.8,16.7,36,,,14.6,16.7,36,0,0,0,0,9,1,10,482,469,,,440,482,858
W149LD,W14 9LD,W,107,100.9,205,,14,108.2,108.2,,10,14.7,29.87,,1,15.8,15.8,,0,0,0,1,12,0,12,562,558,,0,468,468,
W149LE,W14 9LE,W,107,189,1096,,21.5,131.9,219.5,1096,10,13.7,49,,1,12.6,15.9,49,0,0,0,2,10,1,11,351,294,,468,293,266,0
W149LJ,W14 9LJ,W,72.4,159.5,1000,,27,88.8,171.6,1000,17.9,15.5,20,,8,14.7,13.4,0,0,0,0,1,10,1,11,1110,595,,480,1062,965,0
W149LS,W14 9LS,W,41.3,44.9,79.76,,17.8,49.2,49.2,,10.4,11.6,20,,2.8,13,13,,0,0,0,5,32,0,32,480,419,,91,526,526,
W149LT,W14 9LT,W,54.9,60.4,78.16,,,60.4,60.4,,12,13.5,19.91,,,13.5,13.5,,0,0,0,0,12,0,12,545,491,,,545,545,
W149LU,W14 9LU,W,107,129.1,331,,,95.3,129,331,10,12.7,36,,,8.8,12.7,36,0,0,0,0,6,1,7,656,534,,,438,375,0
W149LW,W14 9LW,W,50,91.3,500,7,20.6,123.4,159.4,387.3,1.3,7.2,36,1,1.1,9.4,11.4,24,0,0,1,20,19,3,22,414,349,381,337,362,353,292
W149LX,W14 9LX,W,79.7,93.5,205,,21,98.1,98.1,,10,14.2,29.96,,1,15.1,15.1,,0,0,0,1,16,0,16,393,312,,0,369,369,
W149LZ,W14 9LZ,W,50,120.6,593,5,20.1,125,216.4,536.5,1.2,8.7,39,1,1.1,8.1,12.6,28.5,0,0,1,16,14,4,18,320,187,208,245,151,144,121
W149NA,W14 9NA,W,24.1,31.4,52.71,,19.3,47.7,47.7,,4.4,5.4,11.32,,2.8,7,7,,0,0,0,4,3,0,3,503,641,,416,452,452,
W149NB,W14 9NB,W,52.7,100.2,500,7,19.5,63.9,115.2,500,12,12,20,1,1,13.5,11.9,0,0,0,1,2,15,2,17,453,363,496,249,416,367,0
W149NE,W14 9NE,W,71,117.9,1000,,20.6,72.2,137.4,833.3,18.4,14.2,29.96,,2.9,14.9,13.6,0,0,0,0,7,32,3,35,774,676,,359,743,680,0
W149NF,W14 9NF,W,19.3,19,79.76,7.3,19.2,80,80,,1,1.4,20,0.8,1.1,20,20,,0,0,6,48,1,0,1,471,406,221,498,243,243,
W149NG,W14 9NG,W,20.1,17,22.96,0,21.3,,,,1,1,1.25,1,1,,,,1,0,0,4,0,0,0,408,218,32,502,,,
W149NH,W14 9NH,W,59.5,43.7,79.76,5,14,70.5,70.5,,20,11.7,20,0.5,1,20,20,,0,1,1,1,4,0,4,65,39,46,18,87,87,
W149NJ,W14 9NJ,W,76.3,76.9,79.76,,,76.8,76.8,,19.5,18.8,20,,,18.8,18.8,,0,0,0,0,5,0,5,752,1001,,,752,752,
W149NL,W14 9NL,W,71.6,68.6,107,,17,78.1,78.1,,10,11.6,20,,1.8,13.4,13.4,,0,0,0,5,27,0,27,364,232,,317,305,305,
W149NN,W14 9NN,W,40,45.6,73.14,,20.3,51.9,51.9,,11,12.2,20,,1.3,14.9,14.9,,0,0,0,4,16,0,16,779,683,,422,868,868,
W149NP,W14 9NP,W,78.1,90.7,331,,20.4,91.2,112.1,331,14.6,14,36,,1.4,16.1,17.9,36,0,0,0,7,21,2,23,439,419,,272,455,452,423
W149NQ,W14 9NQ,W,19.8,17.7,23.16,2,19.4,,,,1.1,1,1.2,1,1,,,,1,1,0,18,0,0,0,641,460,60,670,,,
W149NS,W14 9NS,W,21.6,23.3,76.11,6.5,21.1,76,76,,1,2.5,20,0.5,1,20,20,,0,0,2,9,1,0,1,332,359,13,328,338,338,
W149NU,W14 9NU,W,75.4,87.1,331,,,70.8,87.1,331,17.8,16.8,36,,,15.5,16.8,36,0,0,0,0,15,1,16,563,258,,,562,528,24
W149NX,W14 9NX,W,72.5,60.2,107,0.5,18.3,74.5,74.5,,13.5,12.5,20,0.5,2.5,15.6,15.6,,2,0,0,4,20,0,20,360,415,39,241,397,397,
W149PA,W14 9PA,W,79.7,87.4,331,,19.3,79.4,121.3,331,20,15.5,36,,1.3,20,22.7,36,0,0,0,3,5,1,6,668,571,,336,619,722,1235
W149PB,W14 9PB,W,73.2,100.8,460,9,18.3,91.1,113.6,356.8,10,14.6,36,0.5,1.7,14.8,16.6,36,0,0,2,7,54,5,59,447,336,8,334,414,422,505
W149PE,W14 9PE,W,77.3,74.7,156.1,,,74.7,74.7,,19.5,18.5,29.26,,,18.6,18.6,,0,0,0,0,16,0,16,764,409,,,764,764,
W149PF,W14 9PF,W,72.7,62.5,158.82,,19,77.7,77.7,,19.2,14.1,29.99,,1.1,18.6,18.6,,0,0,0,7,20,0,20,635,437,,368,728,728,
W149PJ,W14 9PJ,W,20.6,71.9,500,7.5,19.7,96.3,269.3,500,1,1,1.28,0.5,1,0,0,0,0,0,2,24,4,3,7,324,173,89,344,0,0,0
W149PL,W14 9PL,W,19.8,25.1,150,9,19.3,100,100,,1.1,1,1.25,1,1,0,0,,0,0,1,23,2,0,2,397,310,373,381,0,0,
W149PP,W14 9PP,W,74.2,64.9,107,5,18.8,78.4,78.4,,13.6,12.5,20,1,1.3,15.7,15.7,,0,0,1,4,18,0,18,474,399,21,40,543,543,
W149PR,W14 9PR,W,54.8,75.8,328.11,,18.7,80.5,88.3,328,12.5,13.5,49.98,,1.1,9.9,11.2,50,0,0,0,7,31,1,32,672,484,,229,440,454,864
W149PS,W14 9PS,W,70,99,593,8,18.3,92.2,107.6,462,12.6,14.4,39,1,3.8,14.6,15.6,37.5,0,0,1,4,46,2,48,593,406,144,388,577,570,391
W149PU,W14 9PU,W,40,53.1,107,,20,72,72,,10,11.6,20,,4.5,15.7,15.7,,0,0,0,4,7,0,7,197,80,,358,105,105,
W149PY,W14 9PY,W,76.8,91.8,205,,22,95.5,95.5,,17.8,15.4,21,,1,16.2,16.2,,0,0,0,1,19,0,19,336,324,,147,292,292,
W149QA,W14 9QA,W,75.8,80.8,158.57,,,80.8,80.8,,20,18.3,29.98,,,18.3,18.3,,0,0,0,0,6,0,6,290,158,,,290,290,
W149QE,W14 9QE,W,55.1,66.1,205,10,20.8,81,81,,10,12,21,1,1.2,15.5,15.5,,0,0,1,6,22,0,22,418,372,13,353,416,416,
W149QG,W14 9QG,W,77.7,69.1,205,,22.4,87,87,,16.3,12.5,21,,1.2,16.8,16.8,,0,0,0,5,13,0,13,525,404,,145,631,631,
W149QH,W14 9QH,W,67.6,100.5,1096,,23.4,68.1,111.2,586,15.3,14.7,49,,3.6,14,16.2,40.3,0,0,0,5,33,3,36,441,254,,152,414,456,926
W149QJ,W14 9QJ,W,72.1,112.1,593,,21.2,93.6,125.1,461.3,16,15.6,39,,3,15.6,17.4,37,0,0,0,5,32,3,35,450,285,,158,474,466,386
W149QL,W14 9QL,W,76,90.8,331,,20,89.6,99.6,331,18.8,15.7,36,,1.3,16.7,17.5,36,0,0,0,3,23,1,24,615,452,,205,639,640,675
W149QN,W14 9QN,W,79.8,94.4,156.1,,19,100.3,100.3,,19.5,18.8,29.27,,1,20.2,20.2,,0,0,0,1,13,0,13,695,484,,170,736,736,
W149QP,W14 9QP,W,73.1,108.7,460,,14,76.8,112.4,374,18.3,17.3,36,,1,15.5,17.9,36,0,0,0,1,22,3,25,359,299,,218,294,350,759
W149QR,W14 9QR,W,78.1,112.3,593,,21.3,99.7,119.9,462,19.5,15.7,39,,4.3,15.4,16.7,37.5,0,0,0,3,34,2,36,439,356,,254,407,394,175
W149QS,W14 9QS,W,79.7,111.2,331,,17,81.4,115.5,331,11.7,15.7,36,,1,13.3,16.4,36,0,0,0,1,19,3,22,467,350,,10,463,488,650
W149QU,W14 9QU,W,62.4,77.1,205,2,19.5,86.6,86.6,,10,11.8,21,10,1,13,13,,1,0,0,2,20,0,20,329,279,95,71,318,318,
W149QX,W14 9QX,W,78.1,77.3,331,,24.5,79,85.5,331,10,13.9,36,,3.5,15,15.5,36,0,0,0,6,38,1,39,608,381,,354,632,616,0
W149RB,W14 9RB,W,70.5,63.3,78.31,,,63.3,63.3,,19.5,16.6,20,,,16.6,16.6,,0,0,0,0,7,0,7,432,400,,,432,432,
W149RD,W14 9RD,W,107,107.3,331,,19.5,103.3,120.8,331,10,14.5,36,,1,14.9,16.5,36,0,0,0,2,12,1,13,382,287,,217,409,378,0
W149RE,W14 9RE,W,93.4,115,331,,16,100.4,126,331,11,14.8,36,,1,13.8,16.2,36,0,0,0,1,8,1,9,366,315,,21,409,364,0
W149RF,W14 9RF,W,79.3,93.6,205,,,93.6,93.6,,18.4,15.7,21,,,15.7,15.7,,0,0,0,0,10,0,10,350,310,,,351,351,
W149RG,W14 9RG,W,74.9,98.4,331,,19,85.6,104.5,331,19,16.5,36,,1,16.2,17.7,36,0,0,0,1,12,1,13,318,182,,175,344,329,150
W149RH,W14 9RH,W,107,130.4,331,,,116.1,130.4,331,19.5,17,36,,,15.6,16.9,36,0,0,0,0,14,1,15,301,273,,,277,261,31
W149RJ,W14 9RJ,W,78.1,76.9,107,,19.5,84.5,84.5,,10,12.3,20,,1,13.8,13.8,,0,0,0,2,15,0,15,412,303,,327,369,369,
W149RL,W14 9RL,W,65.9,119.9,460,,,98.7,119.9,460,17.1,17.1,36,,,15.9,17.1,36,0,0,0,0,16,1,17,484,356,,,439,484,1207
W149RN,W14 9RN,W,72.5,93.5,331,,,79.5,93.5,331,19,16.7,36,,,15.5,16.7,36,0,0,0,0,17,1,18,287,232,,,273,271,232
W149RP,W14 9RP,W,62.9,81.8,205,,15,87,87,,18.1,16.2,21,,1,17.3,17.3,,0,0,0,1,13,0,13,501,413,,67,534,534,
W149RQ,W14 9RQ,W,107,119.9,205,,,119.9,119.9,,19.5,15.6,21,,,15.6,15.6,,0,0,0,0,11,0,11,346,330,,,315,315,
W149RR,W14 9RR,W,107,111.4,331,,20,102.2,117.5,331,10,12.3,36,,1,11.4,13.1,36,0,0,0,1,14,1,15,517,350,,67,527,513,310
W149RS,W14 9RS,W,107,127.7,593,,25,101.9,134.6,593,10,12.9,39,,10,11.3,13.1,39,0,0,0,1,14,1,15,312,318,,355,286,267,0
W149RW,W14 9RW,W,67,72.2,205,,14.3,87.9,87.9,,13.5,12.5,21,,1.3,15.6,15.6,,0,0,0,3,11,0,11,258,217,,116,297,297,
W149SA,W14 9SA,W,79.7,99.5,159.33,,,99.5,99.5,,19.8,20.5,29.95,,,20.5,20.5,,0,0,0,0,8,0,8,318,92,,,318,318,
W149SB,W14 9SB,W,107,164,593,,21,88.5,181.9,462,10,17.2,39,,1,13.2,19.3,37.5,0,0,0,1,6,2,8,1030,866,,20,1027,770,0
W149SD,W14 9SD,W,79.8,97.3,205,,,97.3,97.3,,12,14,21,,,14,14,,0,0,0,0,7,0,7,155,157,,,133,133,
W149SF,W14 9SF,W,64.8,85.7,331,,17,67.7,105.3,331,10,14.1,36,,3.5,14,17.1,36,0,0,0,2,6,1,7,356,376,,2,410,406,388
W149SG,W14 9SG,W,92.6,121.7,331,,,79.8,121.7,331,14.8,17.6,36,,,14,17.7,36,0,0,0,0,5,1,6,449,423,,,394,449,720
W149SH,W14 9SH,W,67.3,80.2,205,,14,91.3,91.3,,10,12.9,21,,1,15,15,,0,0,0,1,6,0,6,467,323,,88,530,530,
W149SJ,W14 9SJ,W,74.6,78.2,107,,,78.3,78.3,,10,13.5,20,,,13.5,13.5,,0,0,0,0,11,0,11,614,198,,,614,614,
W149SL,W14 9SL,W,107,111.4,331,,18.5,108,128.3,331,10,14,36,,8,13.1,15.2,36,0,0,0,2,10,1,11,289,296,,98,224,271,744
W149SP,W14 9SP,W,79.8,111.4,593,,20,103.8,136.3,462,19.8,16.5,39,,1.2,19,20.7,37.5,0,0,0,6,20,2,22,413,163,,241,415,404,287
W149SQ,W14 9SQ,W,72,91.3,205,,,91.3,91.3,,19.8,16.3,21,,,16.3,16.3,,0,0,0,0,8,0,8,545,505,,,409,409,
W149SR,W14 9SR,W,78.1,100.7,593,8.5,22.5,89.2,110.5,460.5,18.3,15.8,49.98,1,3,15.8,17.4,44.5,0,0,2,2,33,2,35,416,329,12,795,390,382,252
W149SS,W14 9SS,W,76.2,90.4,331,,19.3,88.4,104.6,331,19.1,15.4,36,,1.3,16.9,18.2,36,0,0,0,3,14,1,15,303,180,,64,290,291,296
W149ST,W14 9ST,W,70.9,79,331,8.5,20.2,78.7,96.7,330,17.3,14.7,49.98,0.5,1,16.7,18.6,43,0,0,2,6,26,2,28,393,283,159,143,443,450,534
W149SU,W14 9SU,W,62,66.4,158.1,,,66.5,66.5,,17,15.2,20,,,15.2,15.2,,0,0,0,0,11,0,11,434,212,,,434,434,
W149SX,W14 9SX,W,60.6,91.6,460,,20.7,74.3,112.9,460,10,11.5,36,,1.3,12.2,14.6,36,0,0,0,3,9,1,10,588,574,,382,546,591,994
W149TA,W14 9TA,W,79.7,169.1,331,,,61.3,169.2,331,20,24.3,36,,,16.7,24.4,36,0,0,0,0,3,2,5,257,109,,,85,206,387
W149TB,W14 9TB,W,107,124.3,331,,,114.9,124.3,331,19.5,15.8,36,,,14.9,15.8,36,0,0,0,0,22,1,23,314,269,,,259,259,269
W149TD,W14 9TD,W,107,71.5,107,4,19,96.4,96.4,,10,7.4,10.39,3,1,10,10,,0,1,0,3,9,0,9,259,269,55,109,303,303,
W149TF,W14 9TF,W,107,125.8,331,,,112.1,125.8,331,19.4,17.2,36,,,15.9,17.2,36,0,0,0,0,15,1,16,279,185,,,265,262,207
W149TG,W14 9TG,W,107,105.9,205,,17,119.6,119.6,,10,12.7,21,,4,13.9,13.9,,0,0,0,2,13,0,13,350,281,,155,326,326,
W149TH,W14 9TH,W,72.4,99.5,331,9,,88.6,105.9,331,12.2,14.8,36,1,,14.3,15.9,36,0,0,1,0,13,1,14,562,347,125,,596,554,0
W149TJ,W14 9TJ,W,66.9,82.2,205,,10,87.3,87.3,,19.5,16,21,,1,17.1,17.1,,0,0,0,1,14,0,14,324,234,,435,293,293,
W149TL,W14 9TL,W,73.7,92.4,205,,11,98.2,98.2,,10,13.6,21,,1,14.6,14.6,,0,0,0,1,14,0,14,382,315,,236,310,310,
W149TN,W14 9TN,W,93.5,104.9,331,,15,101.4,117.8,331,10,13.4,36,,1,13.5,15.1,36,0,0,0,2,13,1,14,299,143,,98,269,264,197
W149TP,W14 9TP,W,42.5,66.8,205,9,16,88.6,88.6,,10,9.4,21,1,1,12.8,12.8,,0,0,1,1,5,0,5,189,47,12,47,253,253,
W149TR,W14 9TR,W,72.6,79.7,205,,17.5,88.6,88.6,,10,10.9,21,,1,12.3,12.3,,0,0,0,2,14,0,14,415,290,,39,469,469,
W149TS,W14 9TS,W,52,112,331,,18,106.8,138.9,331,5.3,11.7,36,,2.5,10.8,14.4,36,0,0,0,2,6,1,7,432,350,,676,279,239,0
W149TW,W14 9TW,W,65.9,73,107,,15.5,80.7,80.7,,10,11.1,20,,1,12.5,12.5,,0,0,0,2,15,0,15,299,287,,17,317,317,
W149UB,W14 9UB,W,22.6,27.7,50,,22.3,50,50,,1.1,1.1,1.23,,1.3,0,0,,0,0,0,4,1,0,1,45,41,,45,0,0,
W149UG,W14 9UG,W,20.8,135.5,500,4,19.7,250,375,500,1,1,1.27,1,1,0,0,0,0,1,0,3,1,1,2,475,483,344,519,0,0,0
W149UH,W14 9UH,W,50,119.8,500,,21.5,132,209.9,443.7,1.2,7.2,36,,1.1,9.1,9.8,12,0,0,0,11,9,3,12,486,457,,339,325,337,374
W149UQ,W14 9UQ,W,23.4,83.9,500,6,20.2,131.8,178.3,480,1.2,6.1,36,0,1,11.5,12.3,18,0,0,1,21,13,2,15,435,343,211,382,304,350,650
W149UT,W14 9UT,W,19.6,17.9,23.23,10,19,,,,1,1,1.27,1,1.1,,,,0,0,1,7,0,0,0,564,496,319,599,,,
W149UU,W14 9UU,W,21.1,21.1,66.76,,19.1,67,67,,1,1.7,18.54,,1,19,19,,0,0,0,22,1,0,1,543,466,,469,1105,1105,
W149UX,W14 9UX,W,107,111.6,205,,23,156,156,,10,10.7,21,,1,15.5,15.5,,0,0,0,2,4,0,4,859,678,,575,1002,1002,
W149XA,W14 9XA,W,40,39.1,74.72,4,15.5,50.9,50.9,,10,9.1,20,3,1,12.3,12.3,,0,1,0,2,7,0,7,564,397,412,148,704,704,
W149XB,W14 9XB,W,57.4,48.4,72.56,,20,55.5,55.5,,14.9,12.3,19.53,,1,15.1,15.1,,0,0,0,2,8,0,8,650,525,,169,770,770,
W149XD,W14 9XD,W,40,44.3,70.55,,22.5,49.8,49.8,,10,10.5,20,,1,12.9,12.9,,0,0,0,2,8,0,8,126,55,,34,148,148,
W149XE,W14 9XE,W,40,38.5,54.83,,18,43.8,43.8,,10,8.9,14.99,,1,10.8,10.8,,0,0,0,1,4,0,4,300,199,,199,325,325,
W149XF,W14 9XF,W,69.4,232.5,1000,,,79,232.5,1000,17,15.2,18.21,,,12.2,10.2,0,0,0,0,0,5,1,6,954,643,,,763,636,0
W149XG,W14 9XG,W,40,46.6,125.63,,18.2,57.5,57.5,,10,11,20,,2,14.5,14.5,,0,0,0,5,13,0,13,556,504,,200,651,651,
W149XH,W14 9XH,W,39.9,48.6,128.32,,12,54.7,54.7,,10,9.5,15.06,,1,10.8,10.8,,0,0,0,1,6,0,6,811,159,,184,916,916,
W149XJ,W14 9XJ,W,73.9,69.3,122.24,,21,77.4,77.4,,15.6,13.7,20,,1,15.8,15.8,,0,0,0,2,12,0,12,695,671,,775,624,624,
W149XL,W14 9XL,W,68.9,199.3,1000,,19.4,99,299.2,1000,10,11.2,21,,2.8,17.1,13.3,0,0,0,0,5,7,2,9,412,305,,125,617,480,0
W149XN,W14 9XN,W,75.7,196.8,1000,7,20,73.5,242.6,750,18.7,14.3,20,1,1,18.8,14.1,0,0,0,1,1,6,2,8,598,295,326,264,699,524,0
W149XP,W14 9XP,W,76.2,174.5,1000,8,14,91.3,221.1,1000,10,11.6,21,1,1,15,12.9,0,0,0,1,1,6,1,7,371,203,88,14,478,410,0
W149XQ,W14 9XQ,W,61.9,54.8,107,,15.5,70.4,70.4,,10,10.2,20,,1,13.9,13.9,,0,0,0,4,10,0,10,368,263,,236,384,384,
W149XR,W14 9XR,W,72.7,66.8,158.62,,19.3,94,94,,19,13.9,29.98,,1,21.1,21.1,,0,0,0,4,7,0,7,494,251,,34,687,687,
W149XT,W14 9XT,W,71.8,75.2,159.82,,,75.1,75.1,,19.3,17.8,29.71,,,17.8,17.8,,0,0,0,0,8,0,8,575,353,,,575,575,
